atc_code,atc_level1,role,n_substances,n_suppliers,n_ulcm_substances,n_countries,top_country,top_country_share,hhi_country,eu_eea_share
R03DX05,R,mah_national,1,2,0,,,,,
R03DX07,R,batch_release,1,1,0,1,DE,1.0,10000.0,1.0
R03DX07,R,mah_national,1,1,0,,,,,
R03DX08,R,batch_release,1,2,0,2,DE,0.5,5000.0,1.0
R03DX08,R,bio_api,1,1,0,1,US,1.0,10000.0,0.0
R03DX08,R,mah_national,1,1,0,,,,,
R03DX09,R,batch_release,1,1,0,1,IT,1.0,10000.0,1.0
R03DX09,R,bio_api,1,3,0,1,US,1.0,10000.0,0.0
R03DX09,R,mah_national,1,1,0,,,,,
R03DX10,R,batch_release,1,3,0,3,GB,0.3333,3333.3,0.6667
R03DX10,R,bio_api,1,1,0,1,US,1.0,10000.0,0.0
R03DX10,R,mah_national,1,1,0,,,,,
R03DX11,R,batch_release,1,1,0,1,SE,1.0,10000.0,1.0
R03DX11,R,bio_api,1,2,0,1,US,1.0,10000.0,0.0
R03DX11,R,mah_national,1,1,0,,,,,
R03DX12,R,batch_release,1,1,0,1,IT,1.0,10000.0,1.0
R03DX12,R,bio_api,1,1,0,1,US,1.0,10000.0,0.0
R03DX12,R,mah_national,1,1,0,,,,,
R05CA,R,mah_national,5,5,0,,,,,
R05CA03,R,mah_national,2,4,0,,,,,
R05CA10,R,mah_national,3,1,0,,,,,
R05CA12,R,mah_national,1,1,0,,,,,
R05CB,R,mah_national,7,12,3,,,,,
R05CB01,R,api_cep,1,13,1,9,CN,0.2308,1360.9,0.3846
R05CB01,R,mah_national,1,3,1,,,,,
R05CB02,R,mah_national,1,1,0,,,,,
R05CB03,R,mah_national,2,6,0,,,,,
R05CB13,R,mah_national,1,2,1,,,,,
R05CB15,R,mah_national,1,1,0,,,,,
R05CB16,R,api_cep,1,1,1,1,FR,1.0,10000.0,1.0
R05CB16,R,batch_release,1,1,1,1,IE,1.0,10000.0,1.0
R05CB16,R,mah_national,1,1,1,,,,,
R05DA,R,mah_national,2,3,0,,,,,
R05DA04,R,mah_national,1,3,0,,,,,
R05DA09,R,mah_national,1,2,0,,,,,
R05DB,R,mah_national,1,1,0,,,,,
R05DB29,R,batch_release,1,1,0,1,NL,1.0,10000.0,1.0
R05DB29,R,mah_national,1,1,0,,,,,
R05X,R,mah_national,16,6,2,,,,,
R06A,R,mah_national,1,1,0,,,,,
R06AA,R,mah_national,3,2,0,,,,,
R06AA02,R,mah_national,1,1,0,,,,,
R06AA52,R,mah_national,3,1,0,,,,,
R06AA59,R,mah_national,2,3,0,,,,,
R06AB,R,mah_national,5,3,2,,,,,
R06AB04,R,mah_national,2,2,0,,,,,
R06AB51,R,mah_national,3,1,2,,,,,
R06AD,R,mah_national,1,1,0,,,,,
R06AD02,R,mah_national,1,1,0,,,,,
R06AE,R,mah_national,4,11,0,,,,,
R06AE03,R,mah_national,1,1,0,,,,,
R06AE07,R,mah_national,2,11,0,,,,,
R06AE09,R,mah_national,1,6,0,,,,,
R06AX,R,mah_national,6,14,0,,,,,
R06AX13,R,mah_national,1,7,0,,,,,
R06AX17,R,mah_national,1,1,0,,,,,
R06AX26,R,mah_national,1,6,0,,,,,
R06AX27,R,api_cep,1,13,0,3,IN,0.8462,7278.1,0.0769
R06AX27,R,batch_release,1,10,0,9,DE,0.2,1200.0,1.0
R06AX27,R,mah_national,1,7,0,,,,,
R06AX28,R,mah_national,1,1,0,,,,,
R06AX29,R,mah_national,1,3,0,,,,,
R07AA,R,mah_national,1,1,0,,,,,
R07AA02,R,mah_national,1,1,0,,,,,
R07AB,R,mah_national,1,1,0,,,,,
R07AB01,R,mah_national,1,1,0,,,,,
R07AX,R,api_cep,1,2,0,2,IT,0.5,5000.0,1.0
R07AX,R,batch_release,1,1,0,1,FR,1.0,10000.0,1.0
R07AX,R,mah_national,3,4,0,,,,,
R07AX01,R,mah_national,1,3,0,,,,,
R07AX02,R,batch_release,1,3,0,2,IE,0.6667,5555.6,0.6667
R07AX02,R,mah_national,1,2,0,,,,,
R07AX30,R,batch_release,1,2,0,2,GB,0.5,5000.0,0.5
R07AX30,R,mah_national,2,1,0,,,,,
R07AX31,R,batch_release,1,2,0,2,GB,0.5,5000.0,0.5
R07AX31,R,mah_national,2,1,0,,,,,
R07AX32,R,batch_release,1,2,0,2,GB,0.5,5000.0,0.5
R07AX32,R,mah_national,4,1,0,,,,,
R07AX33,R,batch_release,1,2,0,2,GB,0.5,5000.0,0.5
R07AX33,R,mah_national,3,1,0,,,,,
S01,S,batch_release,3,6,0,6,BE,0.1667,1666.7,1.0
S01,S,bio_api,2,3,0,3,AT,0.3333,3333.3,0.6667
S01,S,mah_national,3,2,0,,,,,
S01AA,S,mah_national,4,3,2,,,,,
S01AA01,S,mah_national,1,2,0,,,,,
S01AA13,S,mah_national,1,1,0,,,,,
S01AA26,S,mah_national,1,1,1,,,,,
S01AA27,S,mah_national,1,1,1,,,,,
S01AD03,S,mah_national,1,1,1,,,,,
S01AE,S,mah_national,1,1,0,,,,,
S01AE01,S,mah_national,1,1,0,,,,,
S01AX,S,mah_national,6,3,0,,,,,
S01AX03,S,mah_national,1,1,0,,,,,
S01AX05,S,mah_national,1,1,0,,,,,
S01AX07,S,mah_national,2,1,0,,,,,
S01AX14,S,mah_national,2,2,0,,,,,
S01AX15,S,mah_national,1,3,0,,,,,
S01AX18,S,mah_national,1,1,0,,,,,
S01AX24,S,batch_release,1,1,0,1,IT,1.0,10000.0,1.0
S01AX24,S,mah_national,1,1,0,,,,,
S01BA,S,mah_national,5,7,2,,,,,
S01BA01,S,api_cep,1,14,0,7,CN,0.4286,2449.0,0.2143
S01BA01,S,mah_national,1,5,0,,,,,
S01BA02,S,mah_national,1,1,1,,,,,
S01BA04,S,mah_national,1,2,1,,,,,
S01BA07,S,mah_national,1,1,0,,,,,
S01BA14,S,mah_national,1,1,0,,,,,
S01BA15,S,mah_national,1,1,0,,,,,
S01BC,S,mah_national,4,6,0,,,,,
S01BC03,S,mah_national,1,1,0,,,,,
S01BC05,S,mah_national,1,3,0,,,,,
S01BC10,S,batch_release,1,2,0,2,BE,0.5,5000.0,1.0
S01BC10,S,mah_national,1,1,0,,,,,
S01BC11,S,batch_release,1,1,0,1,DE,1.0,10000.0,1.0
S01BC11,S,mah_national,1,1,0,,,,,
S01CA,S,mah_national,3,1,0,,,,,
S01CA01,S,mah_national,4,2,1,,,,,
S01EA,S,mah_national,1,1,0,,,,,
S01EA03,S,mah_national,1,1,0,,,,,
S01EA05,S,mah_national,1,3,0,,,,,
S01EB,S,mah_national,1,1,1,,,,,
S01EB01,S,api_cep,1,4,1,3,BR,0.5,3750.0,0.0
S01EB01,S,mah_national,1,1,1,,,,,
S01EC,S,mah_national,3,5,1,,,,,
S01EC01,S,api_cep,3,4,1,2,IN,0.75,6250.0,0.25
S01EC01,S,mah_national,1,1,1,,,,,
S01EC03,S,mah_national,1,2,0,,,,,
S01EC04,S,batch_release,1,3,0,3,BE,0.3333,3333.3,1.0
S01EC04,S,mah_national,1,3,0,,,,,
S01EC54,S,batch_release,1,3,0,3,BE,0.3333,3333.3,1.0
S01ED,S,mah_national,9,7,0,,,,,
S01ED01,S,mah_national,1,1,0,,,,,
S01ED03,S,mah_national,1,1,0,,,,,
S01ED51,S,batch_release,3,4,0,4,BE,0.25,2500.0,1.0
S01ED51,S,mah_national,8,12,0,,,,,
S01EE,S,batch_release,1,1,0,1,FI,1.0,10000.0,1.0
S01EE,S,mah_national,4,6,0,,,,,
S01EE01,S,api_cep,1,14,0,11,IN,0.1429,1020.4,0.4286
S01EE01,S,mah_national,1,6,0,,,,,
S01EE03,S,batch_release,1,1,0,1,IE,1.0,10000.0,1.0
S01EE03,S,mah_national,1,4,0,,,,,
S01EE04,S,batch_release,1,3,0,3,BE,0.3333,3333.3,1.0
S01EE04,S,mah_national,1,1,0,,,,,
S01EE05,S,mah_national,1,2,0,,,,,
S01EE51,S,mah_national,2,1,0,,,,,
S01EX05,S,batch_release,1,1,0,1,FI,1.0,10000.0,1.0
S01EX05,S,mah_national,1,1,0,,,,,
S01FA,S,mah_national,5,2,3,,,,,
S01FA01,S,api_cep,1,10,1,6,IN,0.5,3000.0,0.4
S01FA01,S,batch_release,1,1,1,1,FI,1.0,10000.0,1.0
S01FA01,S,mah_national,1,2,1,,,,,
S01FA04,S,api_cep,1,2,1,2,ES,0.5,5000.0,1.0
S01FA04,S,mah_national,1,1,1,,,,,
S01FA06,S,mah_national,1,1,0,,,,,
S01FA56,S,mah_national,3,1,1,,,,,
S01GA,S,mah_national,4,2,0,,,,,
S01GA01,S,mah_national,1,1,0,,,,,
S01GA05,S,mah_national,1,1,0,,,,,
S01GA51,S,mah_national,2,1,0,,,,,
S01GX,S,mah_national,7,8,0,,,,,
S01GX01,S,mah_national,2,2,0,,,,,
S01GX06,S,batch_release,1,4,0,4,BE,0.25,2500.0,1.0
S01GX06,S,mah_national,1,1,0,,,,,
S01GX07,S,mah_national,1,1,0,,,,,
S01GX08,S,mah_national,1,2,0,,,,,
S01GX09,S,batch_release,1,3,0,3,BE,0.3333,3333.3,1.0
S01GX09,S,mah_national,1,2,0,,,,,
S01GX10,S,mah_national,1,1,0,,,,,
S01GX13,S,mah_national,1,1,0,,,,,
S01HA,S,mah_national,3,1,0,,,,,
S01HA02,S,mah_national,1,2,0,,,,,
S01HA03,S,mah_national,1,1,0,,,,,
S01HA04,S,mah_national,1,1,0,,,,,
S01JA,S,mah_national,2,1,1,,,,,
S01JA01,S,mah_national,1,2,0,,,,,
S01JA51,S,mah_national,2,1,1,,,,,
S01L,S,batch_release,1,1,0,1,DE,1.0,10000.0,1.0
S01L,S,bio_api,1,2,0,2,CH,0.5,5000.0,0.5
S01LA,S,mah_national,3,3,1,,,,,
S01LA01,S,batch_release,1,2,1,2,DE,0.5,5000.0,1.0
S01LA01,S,mah_national,1,1,1,,,,,
S01LA04,S,batch_release,1,9,0,5,DE,0.4444,2839.5,1.0
S01LA04,S,bio_api,1,6,0,6,CN,0.1667,1666.7,0.5
S01LA04,S,mah_national,1,6,0,,,,,
S01LA05,S,batch_release,1,14,0,9,DE,0.2143,1428.6,1.0
S01LA05,S,bio_api,1,12,0,8,KR,0.25,1666.7,0.25
S01LA05,S,mah_national,2,11,0,,,,,
S01LA06,S,mah_national,1,1,0,,,,,
S01LA08,S,batch_release,1,1,0,1,IE,1.0,10000.0,1.0
S01LA08,S,bio_api,1,1,0,1,US,1.0,10000.0,0.0
S01LA08,S,mah_national,1,1,0,,,,,
S01LA09,S,mah_national,1,1,0,,,,,
S01XA,S,mah_national,5,5,1,,,,,
S01XA18,S,api_cep,1,11,1,8,CN,0.3636,1900.8,0.1818
S01XA18,S,batch_release,1,4,1,4,DE,0.25,2500.0,1.0
S01XA18,S,mah_national,1,2,1,,,,,
S01XA19,S,batch_release,1,1,0,1,IT,1.0,10000.0,1.0
S01XA19,S,bio_api,1,1,0,1,IT,1.0,10000.0,1.0
S01XA19,S,mah_national,1,1,0,,,,,
S01XA20,S,mah_national,3,5,0,,,,,
S01XA21,S,batch_release,1,1,0,1,FR,1.0,10000.0,1.0
S01XA21,S,mah_national,1,1,0,,,,,
S01XA23,S,batch_release,1,1,1,1,DE,1.0,10000.0,1.0
S01XA27,S,batch_release,1,1,0,1,DE,1.0,10000.0,1.0
S01XA27,S,bio_api,1,1,0,1,US,1.0,10000.0,0.0
S01XA27,S,mah_national,1,1,0,,,,,
S02AA,S,mah_national,2,2,2,,,,,
S02AA06,S,mah_national,1,1,0,,,,,
S02AA14,S,mah_national,1,1,1,,,,,
S02AA15,S,api_cep,2,17,1,5,IN,0.6471,4602.1,0.1176
S02AA15,S,mah_national,1,1,1,,,,,
S02BA,S,mah_national,1,1,0,,,,,
S02BA07,S,mah_national,1,1,0,,,,,
S02CA,S,mah_national,2,1,2,,,,,
S02CA03,S,mah_national,2,1,2,,,,,
S02DA,S,mah_national,3,2,0,,,,,
S02DA03,S,mah_national,1,1,0,,,,,
S02DC,S,mah_national,1,1,0,,,,,
S03AA07,S,api_cep,2,17,1,5,IN,0.6471,4602.1,0.1176
S03CA,S,mah_national,2,1,0,,,,,
S03CA06,S,mah_national,2,1,0,,,,,
V01,V,batch_release,1,2,0,2,FR,0.5,5000.0,1.0
V01,V,bio_api,1,1,0,1,US,1.0,10000.0,0.0
V01AA,V,mah_national,2,2,0,,,,,
V01AA02,V,mah_national,1,2,0,,,,,
V01AA03,V,mah_national,2,2,0,,,,,
V01AA05,V,mah_national,1,1,0,,,,,
V01AA07,V,mah_national,2,1,0,,,,,
V01AA08,V,mah_national,1,1,0,,,,,
V03,V,api_cep,1,7,0,5,IN,0.3333,2222.2,0.5
V03AB,V,batch_release,2,4,1,3,FR,0.5,3750.0,1.0
V03AB,V,bio_api,2,2,1,2,DE,0.5,5000.0,1.0
V03AB,V,mah_national,13,14,10,,,,,
V03AB02,V,mah_national,1,1,0,,,,,
V03AB06,V,api_cep,1,1,1,1,ES,1.0,10000.0,1.0
V03AB06,V,batch_release,1,1,1,1,NL,1.0,10000.0,1.0
V03AB06,V,mah_national,2,2,1,,,,,
V03AB08,V,mah_national,2,1,1,,,,,
V03AB14,V,api_cep,1,1,1,1,JP,1.0,10000.0,0.0
V03AB14,V,mah_national,1,1,1,,,,,
V03AB15,V,api_cep,1,9,1,8,IN,0.2222,1358.0,0.5556
V03AB15,V,batch_release,1,1,1,1,NL,1.0,10000.0,1.0
V03AB15,V,mah_national,1,5,1,,,,,
V03AB17,V,api_cep,1,2,1,2,DE,0.5,5000.0,1.0
V03AB17,V,batch_release,1,1,1,1,FR,1.0,10000.0,1.0
V03AB17,V,mah_national,1,1,1,,,,,
V03AB21,V,mah_national,1,1,0,,,,,
V03AB23,V,api_cep,2,14,1,9,CN,0.2143,1326.5,0.3571
V03AB23,V,mah_national,1,1,1,,,,,
V03AB25,V,api_cep,1,4,1,4,CN,0.25,2500.0,0.25
V03AB25,V,mah_national,1,1,1,,,,,
V03AB33,V,api_cep,1,3,1,3,CN,0.3333,3333.3,0.3333
V03AB33,V,batch_release,1,2,1,2,FR,0.6667,5555.6,1.0
V03AB33,V,mah_national,1,2,1,,,,,
V03AB34,V,mah_national,1,1,1,,,,,
V03AB35,V,batch_release,1,9,1,5,NL,0.3333,2345.7,1.0
V03AB35,V,mah_national,1,18,1,,,,,
V03AB38,V,mah_national,1,1,0,,,,,
V03AC,V,mah_national,3,4,1,,,,,
V03AC01,V,mah_national,1,1,1,,,,,
V03AC02,V,api_cep,1,2,0,2,IN,0.5,5000.0,0.5
V03AC02,V,batch_release,1,2,0,2,DE,0.5,5000.0,1.0
V03AC02,V,mah_national,1,2,0,,,,,
V03AC03,V,api_cep,1,14,0,4,IN,0.7857,6326.5,0.0714
V03AC03,V,batch_release,1,8,0,6,DE,0.25,1875.0,1.0
V03AC03,V,mah_national,1,3,0,,,,,
V03AE,V,mah_national,7,12,0,,,,,
V03AE01,V,mah_national,1,1,0,,,,,
V03AE02,V,batch_release,1,3,0,3,ES,0.3333,3333.3,1.0
V03AE02,V,mah_national,1,5,0,,,,,
V03AE03,V,mah_national,1,2,0,,,,,
V03AE05,V,batch_release,1,1,0,1,FR,1.0,10000.0,1.0
V03AE05,V,mah_national,2,2,0,,,,,
V03AE08,V,batch_release,1,1,0,1,FR,1.0,10000.0,1.0
V03AE08,V,mah_national,1,1,0,,,,,
V03AE09,V,batch_release,1,1,0,1,FR,1.0,10000.0,1.0
V03AE09,V,mah_national,1,1,0,,,,,
V03AE10,V,batch_release,1,1,0,1,SE,1.0,10000.0,1.0
V03AE10,V,mah_national,1,1,0,,,,,
V03AF,V,mah_national,5,6,4,,,,,
V03AF01,V,api_cep,1,2,1,1,IN,1.0,10000.0,0.0
V03AF01,V,mah_national,1,1,1,,,,,
V03AF02,V,batch_release,1,1,1,1,BE,1.0,10000.0,1.0
V03AF02,V,mah_national,1,1,1,,,,,
V03AF03,V,mah_national,2,4,1,,,,,
V03AF07,V,batch_release,1,1,1,1,IT,1.0,10000.0,1.0
V03AF07,V,bio_api,1,1,1,1,FR,1.0,10000.0,1.0
V03AF07,V,mah_national,1,1,1,,,,,
V03AF09,V,batch_release,1,1,0,1,GB,1.0,10000.0,0.0
V03AF09,V,bio_api,1,1,0,1,BE,1.0,10000.0,1.0
V03AF09,V,mah_national,1,1,0,,,,,
V03AK,V,mah_national,5,1,1,,,,,
V03AN,V,mah_national,2,3,0,,,,,
V03AN01,V,mah_national,2,3,0,,,,,
V03AN02,V,mah_national,2,1,0,,,,,
V03AX,V,batch_release,1,1,0,1,FR,1.0,10000.0,1.0
V03AX,V,mah_national,2,2,0,,,,,
V03AX03,V,mah_national,1,1,0,,,,,
V04,V,api_cep,1,5,0,3,CN,0.6,4400.0,0.0
V04CD,V,mah_national,1,1,0,,,,,
V04CD01,V,mah_national,1,1,0,,,,,
V04CD06,V,batch_release,1,1,0,1,DE,1.0,10000.0,1.0
V04CD06,V,mah_national,1,1,0,,,,,
V04CF,V,batch_release,1,1,0,1,NL,1.0,10000.0,1.0
V04CF,V,bio_api,1,1,0,1,IN,1.0,10000.0,0.0
V04CF,V,mah_national,3,2,0,,,,,
V04CF01,V,mah_national,1,1,0,,,,,
V04CL,V,mah_national,2,1,0,,,,,
V04CX,V,api_cep,2,3,1,2,DE,0.6667,5555.6,1.0
V04CX,V,batch_release,2,2,1,2,DE,0.5,5000.0,1.0
V04CX,V,mah_national,6,8,2,,,,,
V04CX03,V,mah_national,1,1,0,,,,,
V06DE,V,mah_national,23,1,0,,,,,
V07AB,V,mah_national,13,5,2,,,,,
V08AA01,V,mah_national,4,1,0,,,,,
V08AB,V,mah_national,6,3,0,,,,,
V08AB02,V,mah_national,1,1,0,,,,,
V08AB04,V,mah_national,1,1,0,,,,,
V08AB07,V,mah_national,1,1,0,,,,,
V08AB09,V,mah_national,1,1,0,,,,,
V08AB10,V,mah_national,1,1,0,,,,,
V08AB11,V,mah_national,1,1,0,,,,,
V08AD,V,mah_national,1,1,0,,,,,
V08BA,V,mah_national,1,1,0,,,,,
V08BA01,V,mah_national,1,1,0,,,,,
V08CA,V,mah_national,8,5,0,,,,,
V08CA02,V,mah_national,4,4,0,,,,,
V08CA04,V,mah_national,1,1,0,,,,,
V08CA08,V,mah_national,1,1,0,,,,,
V08CA09,V,mah_national,1,1,0,,,,,
V08CA10,V,mah_national,1,1,0,,,,,
V08CA12,V,batch_release,1,3,0,3,DE,0.3333,3333.3,1.0
V08CA12,V,mah_national,1,2,0,,,,,
V08DA,V,mah_national,3,3,0,,,,,
V08DA01,V,mah_national,2,1,0,,,,,
V08DA04,V,batch_release,1,1,0,1,IE,1.0,10000.0,1.0
V08DA04,V,mah_national,1,1,0,,,,,
V08DA05,V,batch_release,1,1,0,1,IT,1.0,10000.0,1.0
V08DA05,V,mah_national,1,1,0,,,,,
V09,V,batch_release,2,16,0,14,CZ,0.125,781.2,1.0
V09,V,mah_national,1,1,0,,,,,
V09AB,V,mah_national,1,2,0,,,,,
V09AB03,V,batch_release,1,3,0,3,AT,0.3333,3333.3,1.0
V09AB03,V,mah_national,1,3,0,,,,,
V09AX,V,mah_national,3,3,0,,,,,
V09AX01,V,mah_national,4,1,0,,,,,
V09AX04,V,batch_release,1,13,0,7,IT,0.3846,2189.3,1.0
V09AX05,V,batch_release,1,2,0,2,DE,0.5,5000.0,1.0
V09AX05,V,mah_national,1,1,0,,,,,
V09AX06,V,batch_release,1,14,0,11,DE,0.1429,1020.4,1.0
V09AX06,V,mah_national,1,1,0,,,,,
V09AX07,V,batch_release,1,3,0,2,DE,0.6667,5555.6,1.0
V09AX07,V,mah_national,1,1,0,,,,,
V09BA,V,mah_national,1,1,0,,,,,
V09BA01,V,mah_national,1,1,0,,,,,
V09CA,V,mah_national,3,3,0,,,,,
V09CA01,V,mah_national,1,1,0,,,,,
V09CA02,V,mah_national,1,2,0,,,,,
V09CA03,V,mah_national,2,2,0,,,,,
V09DB,V,mah_national,1,1,0,,,,,
V09DX,V,mah_national,1,1,0,,,,,
V09DX01,V,mah_national,1,1,0,,,,,
V09EA,V,mah_national,1,1,0,,,,,
V09EA01,V,mah_national,1,1,0,,,,,
V09EA02,V,mah_national,1,1,0,,,,,
V09EX01,V,mah_national,1,1,0,,,,,
V09FX,V,mah_national,1,1,0,,,,,
V09FX01,V,mah_national,1,1,0,,,,,
V09GA,V,mah_national,4,3,0,,,,,
V09GA01,V,mah_national,2,2,0,,,,,
V09GA02,V,mah_national,1,1,0,,,,,
V09GA06,V,mah_national,2,1,0,,,,,
V09GX,V,mah_national,1,1,0,,,,,
V09GX01,V,mah_national,1,1,0,,,,,
V09HA,V,mah_national,1,1,0,,,,,
V09HA03,V,batch_release,1,1,0,1,FR,1.0,10000.0,1.0
V09HA03,V,bio_api,1,1,0,1,DE,1.0,10000.0,1.0
V09HA03,V,mah_national,1,1,0,,,,,
V09HX,V,mah_national,1,1,0,,,,,
V09HX01,V,mah_national,1,1,0,,,,,
V09I,V,batch_release,1,1,0,1,IT,1.0,10000.0,1.0
V09I,V,mah_national,1,1,0,,,,,
V09IX,V,batch_release,1,1,0,1,IT,1.0,10000.0,1.0
V09IX,V,mah_national,5,5,0,,,,,
V09IX01,V,mah_national,1,1,0,,,,,
V09IX04,V,mah_national,1,1,0,,,,,
V09IX09,V,mah_national,1,1,0,,,,,
V09IX12,V,batch_release,1,5,0,5,AT,0.2,2000.0,1.0
V09IX12,V,mah_national,1,1,0,,,,,
V09IX14,V,mah_national,1,2,0,,,,,
V09IX16,V,mah_national,1,1,0,,,,,
V09X,V,batch_release,1,2,0,2,BG,0.5,5000.0,1.0
V09X,V,mah_national,2,3,0,,,,,
V10BX02,V,batch_release,1,1,0,1,FR,1.0,10000.0,1.0
V10X,V,batch_release,1,5,0,3,DE,0.4,3600.0,1.0
V10X,V,mah_national,1,4,0,,,,,
V10XA,V,mah_national,1,1,0,,,,,
V10XA01,V,mah_national,1,1,0,,,,,
V10XX,V,batch_release,1,2,0,2,ES,0.5,5000.0,1.0
V10XX,V,mah_national,4,3,0,,,,,
V10XX02,V,mah_national,1,1,0,,,,,
V10XX03,V,batch_release,1,1,1,1,NO,1.0,10000.0,1.0
V10XX03,V,mah_national,1,1,0,,,,,
V10XX04,V,batch_release,1,2,0,2,ES,0.5,5000.0,1.0
V10XX04,V,mah_national,1,1,0,,,,,
V10XX05,V,mah_national,1,1,0,,,,,
