search_atc,atc_code,atc_text,eingangsnummer,arzneimittel,role,name,pu_nummer,plz_ort,land
P02CA03,P02CA03,Albendazol,2201203,Albendazol Micro Labs 400 mg Kautabletten,Zulassungsinhaber,Micro Labs GmbH,8144276,60528 Frankfurt am Main,Deutschland
P02CA03,P02CA03,Albendazol,2201203,Albendazol Micro Labs 400 mg Kautabletten,Hersteller/Endfreigabe,Micro Labs GmbH,8144276,60528 Frankfurt am Main,Deutschland
P02CA03,P02CA03,Albendazol,2201203,Albendazol Micro Labs 400 mg Kautabletten,Hersteller/Endfreigabe,Micro Labs GmbH (BS 2),1012780,60528 Frankfurt am Main,Deutschland
P02CA03,P02CA03,Albendazol,2201203,Albendazol Micro Labs 400 mg Kautabletten,Wirkstoffherstellung,SeQuent Scientific Limited (BS 4),4402468,"402309 MAHAD, DIST. RAIGAD, MAHARASHTRA",Indien
P02CA03,P02CA03,Albendazol,2196784,Eskazole,Zulassungsinhaber,Allomedic GmbH,8118422,50829 Köln,Deutschland
P02CA03,P02CA03,Albendazol,2196784,Eskazole,Hersteller/Endfreigabe,2CARE4 ApS (BS 1),8187908,6710 ESBJERG V,Dänemark
P02CA03,P02CA03,Albendazol,2188213,Eskazole,Zulassungsinhaber,CC - Pharma GmbH,8029457,54570 Densborn,Deutschland
P02CA03,P02CA03,Albendazol,2188213,Eskazole,Hersteller/Endfreigabe,DOCPHARM Arzneimittelvertrieb GmbH & Co. Kommanditgesellschaft auf Aktien,8010222,76229 Karlsruhe,Deutschland
P02CA03,P02CA03,Albendazol,2188213,Eskazole,Hersteller/Endfreigabe,1 4 U Pharma GmbH,1010297,54570 Densborn,Deutschland
P02CA03,P02CA03,Albendazol,2151589,Eskazole,Zulassungsinhaber,EMRA-MED Arzneimittel GmbH,3263935,22946 Trittau,Deutschland
P02CA03,P02CA03,Albendazol,2151589,Eskazole,Hersteller/Endfreigabe,MPA Pharma GmbH,3180474,22946 Trittau,Deutschland
P02CA03,P02CA03,Albendazol,2151589,Eskazole,Hersteller/Endfreigabe,A + S Unicare Pharma-Vertriebs GmbH,3349855,22946 Trittau,Deutschland
P02CA03,P02CA03,Albendazol,2151589,Eskazole,Hersteller/Endfreigabe,MPA Pharma GmbH,3180474,22946 Trittau,Deutschland
P02CA03,P02CA03,Albendazol,7016820,Eskazole,Zulassungsinhaber,B2B Medical GmbH,8131322,76437 Rastatt,Deutschland
P02CA03,P02CA03,Albendazol,7016820,Eskazole,Hersteller/Endfreigabe,B2B Medical GmbH,8131322,76437 Rastatt,Deutschland
P02CA03,P02CA03,Albendazol,2125054,Eskazole,Zulassungsinhaber,GlaxoSmithKline GmbH & Co. KG,8041694,81675 München,Deutschland
P02CA03,P02CA03,Albendazol,2125054,Eskazole,Hersteller/Endfreigabe,Aesica Pharmaceuticals GmbH,8137342,40789 Monheim,Deutschland
P02CA03,P02CA03,Albendazol,2125054,Eskazole,Wirkstoffherstellung,Uquifa México S.A. de C.V. (BS 1),8044787,"62578 JIUTEPEC, MORELOS",Mexiko
P02CA03,P02CA03,Albendazol,2166685,Eskazole,Zulassungsinhaber,axicorp Pharma B.V.,8140835,2585 EC S'GRAVENHAGE,Niederlande
P02CA03,P02CA03,Albendazol,2166685,Eskazole,Hersteller/Endfreigabe,axicorp Pharma B.V.,8140835,2585 EC S'GRAVENHAGE,Niederlande
P02CA03,P02CA03,Albendazol,2166685,Eskazole,Wirkstoffherstellung,Glaxo Wellcome Production Rechtsform: S.A.S.,3332820,92500 RUEIL-MALMAISON,Frankreich
P02CA03,P02CA03,Albendazol,2172968,Eskazole,Zulassungsinhaber,ACA Müller ADAG Pharma Aktiengesellschaft,8049833,78244 Gottmadingen,Deutschland
P02CA03,P02CA03,Albendazol,2172968,Eskazole,Hersteller/Endfreigabe,ACA Müller ADAG Pharma Aktiengesellschaft,8049833,78244 Gottmadingen,Deutschland
P02CA03,P02CA03,Albendazol,2160759,Eskazole,Zulassungsinhaber,Orifarm GmbH - Geschäftsanschrift -,3237116,51381 Leverkusen,Deutschland
P02CA03,P02CA03,Albendazol,2160759,Eskazole,Hersteller/Endfreigabe,Orifarm Supply s.r.o. (BS 1),8144508,253 01 HOSTIVICE,Tschechische Republik
P02CA03,P02CA03,Albendazol,2160759,Eskazole,Hersteller/Endfreigabe,Orifarm GmbH - Geschäftsanschrift -,3237116,51381 Leverkusen,Deutschland
P02CA03,P02CA03,Albendazol,2160759,Eskazole,Hersteller/Endfreigabe,Aaragon Pharma s.r.o.,1006785,253 01 HOSTIVICE,Tschechische Republik
P02CA03,P02CA03,Albendazol,2160759,Eskazole,Hersteller/Endfreigabe,1 0 1 Carefarm GmbH,8015343,51381 Leverkusen,Deutschland
P02CA03,P02CA03,Albendazol,2156648,Eskazole,Zulassungsinhaber,EurimPharm Arzneimittel GmbH,8050167,83416 Saaldorf-Surheim,Deutschland
P02CA03,P02CA03,Albendazol,2156648,Eskazole,Hersteller/Endfreigabe,EurimPharm Produktions GmbH,3108620,83416 Saaldorf-Surheim,Deutschland
P02CA03,P02CA03,Albendazol,2156648,Eskazole,Hersteller/Endfreigabe,EurimPharm Arzneimittel GmbH,8050167,83416 Saaldorf-Surheim,Deutschland
P02CA03,P02CA03,Albendazol,2162470,Eskazole,Zulassungsinhaber,Docpharm GmbH,1009796,71263 Weil der Stadt,Deutschland
P02CA03,P02CA03,Albendazol,2162470,Eskazole,Hersteller/Endfreigabe,GP LABEL Ostrowski Sp. j. (BS 1),1013778,94-104 LODZ,Polen
P02CA03,P02CA03,Albendazol,2162470,Eskazole,Hersteller/Endfreigabe,Delfarma Sp. z.o.o. (BS 1),8162127,93-231 LODZ,Polen
P02CA03,P02CA03,Albendazol,2162470,Eskazole,Hersteller/Endfreigabe,CC - Pharma GmbH,8029457,54570 Densborn,Deutschland
P02CA03,P02CA03,Albendazol,2162470,Eskazole,Hersteller/Endfreigabe,Medezin Sp. z.o.o. (BS 1),1014380,95-050 KONSTANTYNOW LODZKI,Polen
P02CA03,P02CA03,Albendazol,2154726,Eskazole,Zulassungsinhaber,kohlpharma GmbH,3216120,66663 Merzig,Deutschland
P02CA03,P02CA03,Albendazol,2154726,Eskazole,Hersteller/Endfreigabe,kohlpharma GmbH,3216120,66663 Merzig,Deutschland
P02CA03,P02CA03,Albendazol,2154726,Eskazole,Hersteller/Endfreigabe,MTK-PHARMA-Vertriebs-GmbH,3293824,66663 Merzig,Deutschland
P02CA03,P02CA03,Albendazol,2199622,Eskazole,Zulassungsinhaber,FD Pharma GmbH,8148127,77694 Kehl,Deutschland
P02CA03,P02CA03,Albendazol,2199622,Eskazole,Hersteller/Endfreigabe,FD Pharma GmbH,8148127,77694 Kehl,Deutschland
P02CA03,P02CA03,Albendazol,2202534,Eskazole 400 mg Tabletten,Zulassungsinhaber,Abacus Medicine A/S,8124859,1560 KOBENHAVN V,Dänemark
P02CA03,P02CA03,Albendazol,2202534,Eskazole 400 mg Tabletten,Hersteller/Endfreigabe,Abacus Medicine B.V.,8158367,1812 RC ALKMAAR,Niederlande
P02CA03,P02CA03,Albendazol,2202534,Eskazole 400 mg Tabletten,Hersteller/Endfreigabe,Originalis B.V. offizieller Name lt HR: QA (BS 1),1009374,1812 RC ALKMAAR,Niederlande
P02CA03,P02CA03,Albendazol,7000741,Eskazole 400 mg Tabletten,Zulassungsinhaber,BB Farma s.r.l.,8126628,21017 SAMARATE (VA),Italien
P02CA03,P02CA03,Albendazol,7000741,Eskazole 400 mg Tabletten,Hersteller/Endfreigabe,Pricetag AD Beiname: Pricetag EAD,8153157,1000 SOFIA,Bulgarien
P02CA03,P02CA03,Albendazol,7000741,Eskazole 400 mg Tabletten,Hersteller/Endfreigabe,BB Farma s.r.l. (BS 1),1012121,21017 SAMARATE (VA),Italien
P02CA03,P02CA03,Albendazol,7000741,Eskazole 400 mg Tabletten,Hersteller/Endfreigabe,Pricetag AD Beiname: Pricetag EAD (BS 1),8153134,1330 SOFIA,Bulgarien
R03AC02,R03AC02,Salbutamol,2141204,Apsomol N,Zulassungsinhaber,JensonR+ (Ireland) Limited,8184583,D02 Y940 DUBLIN 2,Irland
R03AC02,R03AC02,Salbutamol,2141204,Apsomol N,Hersteller/Endfreigabe,JensonR+ (Ireland) Limited (BS 2),1010215,N39 W6K0 LONGFORD,Irland
R03AC02,R03AC02,Salbutamol,2141204,Apsomol N,Wirkstoffherstellung,SICOR Societa' Italiana Corticosteroidi S.R.L. (BS 3),8131902,21042 CARONNO PERTUSELLA (VA),Italien
R03AC02,R03AC02,Salbutamol,2141204,Apsomol N,Wirkstoffherstellung,Kindeva Drug Delivery Limited (BS 1),1007808,LE11 5SF LOUGHBOROUGH,Vereinigtes Königreich
R03AC02,R03AC02,Salbutamol,2141204,Apsomol N,Wirkstoffherstellung,Cheplapharm Arzneimittel GmbH,8023489,17489 Greifswald,Deutschland
R03AC02,R03AC02,Salbutamol,2141202,Bronchospray Autohaler,Zulassungsinhaber,JensonR+ (Ireland) Limited,8184583,D02 Y940 DUBLIN 2,Irland
R03AC02,R03AC02,Salbutamol,2141202,Bronchospray Autohaler,Hersteller/Endfreigabe,JensonR+ (Ireland) Limited (BS 2),1010215,N39 W6K0 LONGFORD,Irland
R03AC02,R03AC02,Salbutamol,2141202,Bronchospray Autohaler,Wirkstoffherstellung,SICOR Societa' Italiana Corticosteroidi S.R.L. (BS 3),8131902,21042 CARONNO PERTUSELLA (VA),Italien
R03AC02,R03AC02,Salbutamol,2141202,Bronchospray Autohaler,Wirkstoffherstellung,Kindeva Drug Delivery Limited (BS 1),1007808,LE11 5SF LOUGHBOROUGH,Vereinigtes Königreich
R03AC02,R03AC02,Salbutamol,2141202,Bronchospray Autohaler,Wirkstoffherstellung,INFECTOPHARM Arzneimittel und Consilium GmbH,3291423,64646 Heppenheim,Deutschland
R03AC02,R03AC02,Salbutamol,2134011,Bronchospray novo,Zulassungsinhaber,JensonR+ (Ireland) Limited,8184583,D02 Y940 DUBLIN 2,Irland
R03AC02,R03AC02,Salbutamol,2134011,Bronchospray novo,Hersteller/Endfreigabe,JensonR+ (Ireland) Limited (BS 2),1010215,N39 W6K0 LONGFORD,Irland
R03AC02,R03AC02,Salbutamol,2134011,Bronchospray novo,Wirkstoffherstellung,SICOR Societa' Italiana Corticosteroidi S.R.L. (BS 3),8131902,21042 CARONNO PERTUSELLA (VA),Italien
R03AC02,R03AC02,Salbutamol,2134011,Bronchospray novo,Wirkstoffherstellung,Kindeva Drug Delivery Limited (BS 1),1007808,LE11 5SF LOUGHBOROUGH,Vereinigtes Königreich
R03AC02,R03AC02,Salbutamol,2134011,Bronchospray novo,Wirkstoffherstellung,INFECTOPHARM Arzneimittel und Consilium GmbH,3291423,64646 Heppenheim,Deutschland
R03AC02,R03AC02,Salbutamol,2118421,Cyclocaps Salbutamol 200 µg,Zulassungsinhaber,PB Pharma GmbH,8030012,40670 Meerbusch,Deutschland
R03AC02,R03AC02,Salbutamol,2118421,Cyclocaps Salbutamol 200 µg,Hersteller/Endfreigabe,PS Pharma-Service GmbH,8007556,40670 Meerbusch,Deutschland
R03AC02,R03AC02,Salbutamol,2118421,Cyclocaps Salbutamol 200 µg,Wirkstoffherstellung,Cambrex Profarmaco Milano S.r.l.,8002317,20067 PAULLO (MI),Italien
R03AC02,R03AC02,Salbutamol,2118422,Cyclocaps Salbutamol 400 µg,Zulassungsinhaber,PB Pharma GmbH,8030012,40670 Meerbusch,Deutschland
R03AC02,R03AC02,Salbutamol,2118422,Cyclocaps Salbutamol 400 µg,Hersteller/Endfreigabe,PS Pharma-Service GmbH,8007556,40670 Meerbusch,Deutschland
R03AC02,R03AC02,Salbutamol,2118422,Cyclocaps Salbutamol 400 µg,Wirkstoffherstellung,Cambrex Profarmaco Milano S.r.l.,8002317,20067 PAULLO (MI),Italien
R03AC02,R03AC02,Salbutamol,2117375,Pentamol,Zulassungsinhaber,Penta Arzneimittel GmbH,8015248,92551 Stulln,Deutschland
R03AC02,R03AC02,Salbutamol,2117375,Pentamol,Hersteller/Endfreigabe,Pharma Stulln GmbH,3237317,92551 Stulln,Deutschland
R03AC02,R03AC02,Salbutamol,2117375,Pentamol,Hersteller/Endfreigabe,Penta Arzneimittel GmbH,8015248,92551 Stulln,Deutschland
R03AC02,R03AC02,Salbutamol,2117375,Pentamol,Wirkstoffherstellung,FDC Limited (BS 2),8124121,"402116 VILLAGE DHATAV, ROHA, DISTRICT RAIGAD, MAHARASHTRA",Indien
R03AC02,R03AC02,Salbutamol,2117375,Pentamol,Wirkstoffherstellung,IMS S.R.L. Micronizzazioni Beiname: IMS Intermedi Medicinali Sintetici S.r.l. (BS 1),1006674,20157 MILANO,Italien
R03AC02,R03AC02,Salbutamol,2117375,Pentamol,Wirkstoffherstellung,Cambrex Profarmaco Milano S.r.l. (BS 1),8105224,20067 PAULLO (MILANO),Italien
R03AC02,R03AC02,Salbutamol,2132940,"Salbu Easyhaler 0,1mg/Dosis Pulver zur Inhalation",Zulassungsinhaber,Orion Corporation t/a Orion Pharma,3323525,02200 ESPOO,Finnland
R03AC02,R03AC02,Salbutamol,2132940,"Salbu Easyhaler 0,1mg/Dosis Pulver zur Inhalation",Hersteller/Endfreigabe,Orion Corporation t/a Orion Pharma,3323525,02200 ESPOO,Finnland
