product_id,product_name,licence_number,licence_holder,atc_code,matched_critical_atc,mfr_company,mfr_address,mfr_country,pdf_url
25617,Furosemide Bristol 40 mg Tablets,PA22749/001/002,Brillpharma (Ireland) Limited,"C03CA Sulfonamides, plain, C03CA01 furosemide",C03CA01,Bristol Laboratories Limited. | Bristol Laboratories Limited | axcount Generika GmbH | Bristol Laboratories Limited,"Unit 3, Canalside, Northbridge Road, Berkhamsted | Laporte Way, Luton, LU4 8WL | Max-Planck-Straße 36d, 61381 Friedrichsdorf | Unit 5, Traynor Way, Whitehouse Business Park, Peterlee, SR8 2RU",United Kingdom | United Kingdom | Germany | United Kingdom,https://assets.hpra.ie/products/Human/25617/62f20a14-37e4-463e-bf46-1a82bde5e69c.pdf
28093,Etoposide 20 mg / ml concentrate for solution for infusion,PA2059/036/001,Fresenius Kabi Deutschland GmbH,"L01CB Podophyllotoxin derivatives, L01CB01 etoposide",L01CB01,Fresenius Kabi Deutschland GmbH,"Pfingstweide 53, 61169 Friedberg",Germany,https://assets.hpra.ie/products/Human/28093/6926aa35-2bcf-4deb-b4de-484a98ed7646.pdf
30574,Mifegyne 200 mg tablets,PA22946/001/001,EXELGYN,G03XB01 mifepristone,G03XB01,Laboratoires Macors,"22 rue des Caillottes, 89000 Auxerre",France,https://assets.hpra.ie/products/Human/30574/8b839f50-52b0-45a2-9a18-f553ecf91c35.pdf
30575,Mifegyne 600 mg tablets,PA22946/001/002,EXELGYN,G03XB01 mifepristone,G03XB01,Laboratoires Macors | Nordic Pharma B.V.,"22 rue des Caillottes, 89000 Auxerre | Siriusdreef 41, 2132 WT Hoofddorp",France | Netherlands,https://assets.hpra.ie/products/Human/30575/624fc5ad-c952-43f7-83c2-cb015047966e.pdf
17246,Abacavir / Lamivudine Viatris 600 mg / 300 mg Film-coated Tablets,PA23266/056/001,Viatris Limited,"J05AR Antivirals for treatment of HIV infections, combinations, J05AR02 lamivudine and abacavir",J05AR02,Mylan Hungary Kft | Mylan Germany GmbH,"Mylan utca 1, Komárom, 2900 | Zweigniederlassung Bad Homburg v. d. Hoehe, Benzstrasse 1, Bad Homburg v., d. Hoehe, Hessen, 61352",Hungary | Germany,https://assets.hpra.ie/products/Human/17246/9b2c5d73-0ace-4567-bc72-bd635518facc.pdf
24968,Cisatracurium 2 mg / ml solution for injection / infusion,PA1122/017/001,Noridem Enterprises Limited,"M03AC Other quaternary ammonium compounds, M03AC11 cisatracurium",M03AC11,DEMO S.A. Pharmaceutical Industry,"21st km National Road Athens-Lamia,
14568 Krioneri, Attiki,",Greece,https://assets.hpra.ie/products/Human/24968/35e9e00d-103f-4953-8499-4a3bf425580f.pdf
25191,Maxolon 10 mg Tablets,PA1142/011/003,Amdipharm Limited,"A03FA Propulsives, A03FA01 metoclopramide",A03FA01,Amdipharm UK Limited | Kern Pharma S.L,"Capital House, 85 King William Street, 5, London, EC4N 7BL | Kern Pharma S.L., Poligono Industrial Colon II, Venus 72, E-08228 Terrassa, Barcelona | you would like to know more, ask your doctor or pharmac, ® Maxalon is a registered trademark of Amdipharm Merc",United Kingdom | Spain,https://assets.hpra.ie/products/Human/25191/e93b2426-9375-44da-82d3-fd687f45ca21.pdf
25189,Maxolon 5 mg / ml Solution for Injection,PA1142/011/001,Amdipharm Limited,"A03FA Propulsives, A03FA01 metoclopramide",A03FA01,Amdipharm UK Limited | Alternate Manufacturer,"Capital House, 85 King William Street, London, EC4N 7BL | Poligono Industrial Colon II,
Venus 72, E-08228 Terrassa,
Barcelona",United Kingdom | Spain,https://assets.hpra.ie/products/Human/25189/0ce4187a-a065-4eab-9982-c7d944f66e67.pdf
14443,Warfant 3 mg Tablets,PA0073/139/002,Mercury Pharmaceuticals (Ireland) Ltd,"B01AA Vitamin K antagonists, B01AA03 warfarin",B01AA03,Famar Italia S.P.A,"VIA ZAMBELETTI, 25-20021 BARANZATE (MI)",Italy,https://assets.hpra.ie/products/Human/14443/0f80d6f4-c661-4a84-9a18-873278fd81a4.pdf
14444,Warfant 5 mg Tablets,PA0073/139/003,Mercury Pharmaceuticals (Ireland) Ltd,"B01AA Vitamin K antagonists, B01AA03 warfarin",B01AA03,Famar Italia S.P.A,"VIA ZAMBELETTI, 25-20021 BARANZATE (MI)",Italy,https://assets.hpra.ie/products/Human/14444/d9d0e579-3fb3-405d-a120-af4d79a27a70.pdf
14442,Warfant 1 mg Tablets,PA0073/139/001,Mercury Pharmaceuticals (Ireland) Ltd,"B01AA Vitamin K antagonists, B01AA03 warfarin",B01AA03,Famar Italia S.P.A,"VIA ZAMBELETTI, 25-20021 BARANZATE (MI)",Italy,https://assets.hpra.ie/products/Human/14442/1ea4c065-d47d-4030-8637-bf8585abc318.pdf
42395,Septrin 80 mg / 400 mg Tablets,PPA1463/234/001,"IMED Healthcare Ltd.,",J01EE01 sulfamethoxazole and trimethoprim,J01EE01,Alcalá Farma,"Avenida de Madrid 82, Alcalá de Henares, 28802 Madrid",Spain,https://assets.hpra.ie/products/Human/42395/f93d76a2-3ae1-436f-bc9d-251d20d5e6aa.pdf
15852,"Compound Sodium Lactate Intravenous Infusion BP, Ecobag (Hartmann’s Solution)",PA0179/004/008,B. Braun Medical Limited,"B05BB Solutions affecting the electrolyte balance, B05BB01 electrolytes",B05BB01,B. Braun Melsungen AG,"Carl-Braun-Straße 1
34212 Melsungen",Germany ,https://assets.hpra.ie/products/Human/15852/PA179-4-8PIL-2165291-20072015120117-635729904787428750.pdf
21398,Atrovent 250 UDVs 250 micrograms /  1ml Nebuliser Solution,PA0775/012/002,Boehringer Ingelheim International GmbH,"R03BB Anticholinergics, R03BB01 ipratropium bromide",R03BB01,"Laboratoire Unither
","Espace Industriel Nord
151 rue André Durouchez
80084 Amiens Cedex 2
",France,https://assets.hpra.ie/products/Human/21398/8f4343d5-9bd0-4964-9d20-0123f01df094.pdf
19171,EFRACEA 40 mg modified-release hard capsules,PA22743/006/001,Galderma International,J01AA02 doxycycline,J01AA02,"Patheon France, ","40 boulevard de Champaret
38300 BOURGOIN JALLIEU | ",Ireland,https://assets.hpra.ie/products/Human/19171/3257dbb5-875c-4db3-9e27-68b3c2eabae6.pdf
26256,Tambocor 10 mg / ml Solution for Injection or Infusion,PA23355/023/001,Viatris Healthcare Limited,"C01BC Antiarrhythmics, class Ic, C01BC04 flecainide",C01BC04,Cenexi | Laboratoires GALDERMA,"52, rue Marcel et Jacques Gaucher, 94120 Fontenay-Sous-Bois | , Zone Industrielle Montde’sir, 74540 Alby sur
Chéran",France | France,https://assets.hpra.ie/products/Human/26256/cc0c513b-a187-4d45-9fdf-f6a559d0a88f.pdf
19364,Half Beta-Prograne 80 mg Prolonged-Release Capsules,PA22720/002/002,Tillomed Pharma GmbH,"C07AA Beta blocking agents, non-selective, C07AA05 propranolol",C07AA05,"MIAS Pharma Limited | 
Tillomed Laboratories Limited | 
Tillomed Pharma GmbH | 
Tillomed Malta Limited
","Suite 2, Stafford House
Strand Road
Portmarnock
Co. Dublin | 220 Butterfield
Great Marlings
Luton
LU2 8DL | Mittelstraße 5/5a
12529 Schönefeld | Malta Life Sciences Park
LS2.01.06 Industrial Estate
San Gwann, SGN 3000
",Ireland | United Kingdom | Germany | Malta,https://assets.hpra.ie/products/Human/19364/9a086714-83be-4d66-bc04-29ec3f5e3ec7.pdf
14846,Paralief Hot Lemon Drink 600 mg powder for oral solution in sachet,PA0126/020/006,Clonmel Healthcare Ltd,"N02BE Anilides, N02BE01 paracetamol",N02BE01,STADA Arzneimittel AG | Clonmel Healthcare Ltd,"Stadastrasse 2-18, D-61118 Bad Vilbel | Waterford Road, Clonmel, Co. Tipperary",Germany | Ireland,https://assets.hpra.ie/products/Human/14846/9d45d788-ac8f-4cd6-bdc7-364346e26625.pdf
19448,Panadol Cold & Flu Hot Lemon with Honey Powder for Oral SolutionParacetamol 600mgAscorbic acid 40mg,PA0678/011/003,Haleon Ireland Limited,"N02BE Anilides, N02BE01 paracetamol",N02BE01,SmithKline Beecham S.A. ,"Avda de Ajalvir Km 2,500, 28806 Alcala de Henares, Madrid,",Spain,https://assets.hpra.ie/products/Human/19448/2e87470d-d098-4053-b86d-882847152a83.pdf
19476,Panadol Max Strength Cold and Flu Hot Lemon Powder for oral solution Paracetamol 1000mg,PA0678/039/013,Haleon Ireland Limited,"N02BE Anilides, N02BE01 paracetamol",N02BE01,SmithKline Beecham S.A. ,"Avda. de Ajalvir Km 2,500,
28806 Alcalá de Henares, Madrid", Spain,https://assets.hpra.ie/products/Human/19476/52c67758-3f74-439a-8a3e-5bb6c59cbdf6.pdf
19464,Panadol Soluble Max 1000mg Paracetamol Effervescent granules,PA0678/028/002,Haleon Ireland Limited,"N02BE Anilides, N02BE01 paracetamol",N02BE01,SmithKline Beecham S.A. ,"Avda. de Ajalvir Km 2,500,
28806 Alcalá de Henares, Madrid", Spain,https://assets.hpra.ie/products/Human/19464/548cdc1d-5f19-4d9f-a722-314363080124.pdf
19473,Panagram Max 1g Film coated tablets,PA0678/039/009,Haleon Ireland Limited,"N02BE Anilides, N02BE01 paracetamol",N02BE01,GlaxoSmithKline (Dungarvan),"Knockbrack, Co. Waterford",Ireland,https://assets.hpra.ie/products/Human/19473/7bfd3d22-9440-47ac-84e9-5e281f021f4a.pdf
19549,Panadol Head Cold Powder for Oral SolutionParacetamol 600 mg Ascorbic Acid 40 mg,PA0678/106/001,Haleon Ireland Limited,"N02BE Anilides, N02BE01 paracetamol",N02BE01,SmithKline Beecham S.A. ,"Avda. de Ajalvir Km 2,500,
28806 Alcalá de Henares, Madrid", Spain,https://assets.hpra.ie/products/Human/19549/1cda5813-26df-4cad-806b-67c71b4a9b41.pdf
17921,Sabril 500 mg Granules for Oral Solution,PA0540/023/002,Sanofi-Aventis Ireland Limited T/A SANOFI,"N03AG Fatty acid derivatives, N03AG04 vigabatrin",N03AG04,Patheon France S.A.,"Boulevard de Champaret
38300 Bourgoin-Jallieu ",France,https://assets.hpra.ie/products/Human/17921/f5b78f7e-5e32-4b41-b29d-43516b44f9f2.pdf
16705,Oramox 125 mg / 5 ml powder for oral suspension,PA1418/013/001,Athlone Pharmaceuticals Limited,"J01CA Penicillins with extended spectrum, J01CA04 amoxicillin",J01CA04,"Athlone Laboratories Limited, ","Ballymurray, Co. Roscommon",Ireland,https://assets.hpra.ie/products/Human/16705/e796e329-d025-423f-8396-1d574ef017aa.pdf
16685,Pinamox 250 mg hard capsules,PA0298/010/003,Athlone Laboratories Ltd,"J01CA Penicillins with extended spectrum, J01CA04 amoxicillin",J01CA04,Athlone Laboratories Limited,"Ballymurray, Co.
Roscommon",Ireland,https://assets.hpra.ie/products/Human/16685/68355daa-987c-4adc-a134-79b3a4dfd6b2.pdf
24912,DELTACORTRIL ENTERIC 2.5 mg gastro-resistant tablets,PA1113/003/002,Phoenix Labs,"H02AB Glucocorticoids, H02AB06 prednisolone",H02AB06,LABORATORI FUNDACIO DAU,"C/C, 12-14, Pol. Ind.
Consorci Zona Franca. Barcelona, 08040 Barcelona",Spain,https://assets.hpra.ie/products/Human/24912/908fc024-2102-4302-90a1-db3501ed42a0.pdf
16686,Pinamox 500 mg hard capsules,PA0298/010/004,Athlone Laboratories Ltd,"J01CA Penicillins with extended spectrum, J01CA04 amoxicillin",J01CA04,Athlone Laboratories Limited,"Ballymurray, Co.
Roscommon",Ireland,https://assets.hpra.ie/products/Human/16686/e094a821-0dc8-44d2-853e-5c5d4412ba94.pdf
24911,DELTACORTRIL ENTERIC 5 mg gastro-resistant tablets,PA1113/003/001,Phoenix Labs,"H02AB Glucocorticoids, H02AB06 prednisolone",H02AB06,LABORATORI FUNDACIO DAU,"C/C, 12-14, Pol. Ind.
Consorci Zona Franca. Barcelona, 08040 Barcelona",Spain,https://assets.hpra.ie/products/Human/24911/dddbca8f-7cb2-43b4-856a-65deccc43978.pdf
30437,Sublimaze 50 micrograms / ml solution for injection,PA22583/002/001,Piramal Critical Care B.V.,"N01AH Opioid anesthetics, N01AH01 fentanyl",N01AH01,Piramal Critical Care B.V. | McGregor Cory Ltd,"Rouboslaan 32, 2252TR, Voorschoten | Middleton Close, Banbury, Oxfordshire OX16 4RS ",Netherlands | United Kingdom,https://assets.hpra.ie/products/Human/30437/bc0cf1f0-8f82-4eba-8bc4-61a653353229.pdf
16707,Oramox 250 mg hard capsules,PA1418/013/003,Athlone Pharmaceuticals Limited,"J01CA Penicillins with extended spectrum, J01CA04 amoxicillin",J01CA04,Athlone Laboratories Limited,"Ballymurray, Co.
Roscommon",Ireland,https://assets.hpra.ie/products/Human/16707/e001465b-ab57-4a6d-8ac9-1fdcec22518d.pdf
16708,Oramox 500 mg hard capsules,PA1418/013/004,Athlone Pharmaceuticals Limited,"J01CA Penicillins with extended spectrum, J01CA04 amoxicillin",J01CA04,Athlone Laboratories Limited,"Ballymurray, Co.
Roscommon",Ireland,https://assets.hpra.ie/products/Human/16708/556187a1-712c-448e-9a2c-557127b9c053.pdf
14424,Fentanyl 500 micrograms in 10 ml Solution for Injection,PA0073/122/002,Mercury Pharmaceuticals (Ireland) Ltd,"N01AH Opioid anesthetics, N01AH01 fentanyl",N01AH01,B. Braun Melsungen AG,"Mistelweg 2, 12357 Berlin",Germany,https://assets.hpra.ie/products/Human/14424/cddb12c4-783d-49d4-b226-45b02f8bcd12.pdf
42245,Esomeprazole Clonmel 20 mg gastro-resistant tablets,PA0126/404/001,Clonmel Healthcare Ltd,A02BC05 esomeprazole,A02BC05,"LABORATORIOS LICONSA, S.A. | STADA Arzneimittel ","Avda. Miralcampo, N°7, Polígono Industrial Miralcampo 19200 Azuqueca de Henares (Guadalajara) |  AG, Stadastrasse 2 – 18, 61118 Bad Vilbel ",Spain | Germany,https://assets.hpra.ie/products/Human/42245/bbac8602-6ae6-40e2-9844-165ae85fe9b2.pdf
19363,Beta-Prograne 160mg Prolonged-Release Capsules,PA22720/002/001,Tillomed Pharma GmbH,"C07AA Beta blocking agents, non-selective, C07AA05 propranolol",C07AA05,"MIAS Pharma Limited | 
Tillomed Laboratories Limited | 
Tillomed Pharma GmbH | 
Tillomed Malta Limited
","Suite 2, Stafford House
Strand Road
Portmarnock
Co. Dublin | 220 Butterfield
Great Marlings
Luton
LU2 8DL | Mittelstraße 5/5a
12529 Schönefeld | Malta Life Sciences Park
LS2.01.06 Industrial Estate
San Gwann, SGN 3000
",Ireland | United Kingdom | Germany | Malta,https://assets.hpra.ie/products/Human/19363/1dad9462-70c9-417f-990e-4592c7f25089.pdf
30695,Compound Sodium Lactate Solution for Infusion BP,PA2299/012/001,Baxter Holding B.V.,"B05BB Solutions affecting the electrolyte balance, B05BB01 electrolytes",B05BB01,Baxter SA | Baxter Healthcare Ltd. | Bieffe Medital S.A.,"Boulevard René Branquart, 80, 7860 Lessines | Caxton Way, Thetford Norfolk IP24 3SE | Ctra de Biescas, Senegüé, 22666 Sabiñanigo (Huesca)",Belgium | United Kingdom | Spain,https://assets.hpra.ie/products/Human/30695/b1a8fbf7-062c-451e-ba4c-cabb477554b4.pdf
30479,"Albunorm 5%, 50 g / l, solution for infusion",PA2219/007/001,Octapharma (IP),"B05AA Blood substitutes and plasma protein fractions, B05AA01 albumin",B05AA01,Octapharma Pharmazeutika | Octapharma S.A.S. | Octapharma AB | Octapharma Produktionsgesellschaft Deutschland mbH,"Produktionsges.m.b.H., Oberlaaerstrasse 235, 1100 Vienna | 72 rue du Maréchal Foch, 67380 Lingolsheim | Lars Forssells gata 23, 112 75 Stockholm | Wolfgang-Marguerre-Allee 1, 31832 Springe",Austria | France | Sweden | Germany,https://assets.hpra.ie/products/Human/30479/036cf019-5ead-4c62-a540-e2c69b4a48e4.pdf
42349,Aciclovir 250 mg powder for solution for infusion,PA1122/043/001,Noridem Enterprises Limited,J05AB01 aciclovir,J05AB01,DEMO S.A. PHARMACEUTICAL INDUSTRY,"21st Km National Road Athens–Lamia,
14568 Krioneri, Attiki",Greece ,https://assets.hpra.ie/products/Human/42349/042430ac-3b53-4b2e-a8aa-a50b074cde13.pdf
42350,Aciclovir 500 mg powder for solution for infusion,PA1122/043/002,Noridem Enterprises Limited,J05AB01 aciclovir,J05AB01,DEMO S.A. PHARMACEUTICAL INDUSTRY,"21st Km National Road Athens–Lamia,
14568 Krioneri, Attiki",Greece ,https://assets.hpra.ie/products/Human/42350/2aca4a94-3144-4d79-8d3a-6066cbbbfaa8.pdf
16336,Flucillin – Flucloxacillin capsules 500 mg,PA0281/031/005,Pinewood Laboratories Ltd,"J01CF Beta-lactamase resistant penicillins, J01CF05 flucloxacillin",J01CF05,"Pinewood Laboratories Ltd., ","Ballymacarbry, Clonmel, Co. Tipperary.",Ireland,https://assets.hpra.ie/products/Human/16336/77d6aaff-6100-4706-81ad-4f39c9124ddf.pdf
40529,Ephedrine Hydrochloride 30 mg /  ml solution for injection,PA1968/011/003,Laboratoire Aguettant,C01CA26 ephedrine,C01CA26,"Laboratoire Aguettant
","1, rue Alexander Fleming
69007 Lyon",France ,https://assets.hpra.ie/products/Human/40529/a67b1d39-5e63-4f34-bd5b-327b21f27440.pdf
18027,Flagyl-S 200mg / 5ml Oral Suspension,PA0814/003/001,Fidia Farmaceutici S.p.A.,P01AB01 metronidazole,P01AB01,Unither Liquid Manufacturing,"1-3 Allee de la Neste, Z.I. en Sigal, 31770 Colomiers",France,https://assets.hpra.ie/products/Human/18027/518167b2-2afa-4d23-8e6e-0ecc80bce67a.pdf
21649,Ketalar 50 mg / ml Solution for Injection / Infusion,PA0822/013/002,Pfizer Healthcare Ireland Unlimited Company,"N01AX Other general anesthetics, N01AX03 ketamine",N01AX03,Siegfried Hameln Gmb," Langes Feld 13, 31789 Hameln",Germany,https://assets.hpra.ie/products/Human/21649/cb02acdc-abcc-4136-ab20-2358f97baaa3.pdf
18389,"Propofol 2 % (20 mg / 1 ml) Fresenius emulsion for injection or infusion, vial",PA2059/055/004,Fresenius Kabi Deutschland GmbH,"N01AX Other general anesthetics, N01AX10 propofol",N01AX10,"Fresenius Kabi Austria GmbH
","Hafnerstraße 36
A-8055 Graz
",Austria,https://assets.hpra.ie/products/Human/18389/3ef07995-a7ab-47d0-bc89-9a8baab3176e.pdf
21648,Ketalar 10mg / ml Solution for Injection / Infusion,PA0822/013/001,Pfizer Healthcare Ireland Unlimited Company,"N01AX Other general anesthetics, N01AX03 ketamine",N01AX03,Siegfried Hameln Gmb," Langes Feld 13, 31789 Hameln",Germany,https://assets.hpra.ie/products/Human/21648/da8f85b9-cbf1-416d-8d16-0ca7d20ba53d.pdf
18388,"Propofol 2 % (20 mg / 1 ml) Fresenius emulsion for injection or infusion, ampoule",PA2059/055/003,Fresenius Kabi Deutschland GmbH,"N01AX Other general anesthetics, N01AX10 propofol",N01AX10,"Fresenius Kabi Austria GmbH
","Hafnerstraße 36
A-8055 Graz
",Austria,https://assets.hpra.ie/products/Human/18388/ca9fdad2-acd7-46e5-81ea-cd67a63eb2e8.pdf
17808,Glytrin 400 micrograms per metered dose Sublingual Spray,PA2262/004/001,Evolan Pharma AB,"C01DA Organic nitrates, C01DA02 glyceryl trinitrate",C01DA02,Pharmaserve (North West) Ltd,"9 Arkwright Road, Astmoor Industrial Estate, Runcorn, Cheshire, WA7, 1NU ",United Kingdom,https://assets.hpra.ie/products/Human/17808/819bbb7d-f611-482f-8a25-180a8b04f595.pdf
30253,Propofol 1% (10 mg / ml) emulsion for injection / infusion in pre-filled syringe,PA2059/017/004,Fresenius Kabi Deutschland GmbH,"N01AX Other general anesthetics, N01AX10 propofol",N01AX10,"Fresenius Kabi Austria GmbH
","Hafnerstraße 36
A-8055 Graz
",Austria,https://assets.hpra.ie/products/Human/30253/302a4984-f89a-4c62-aec0-0b7902c8de0e.pdf
30252,Propofol 2% (20 mg / ml) emulsion for injection / infusion,PA2059/017/003,Fresenius Kabi Deutschland GmbH,"N01AX Other general anesthetics, N01AX10 propofol",N01AX10,Fresenius Kabi Austria GmbH | Fresenius Kabi AB,"A-8055 Graz, Hafnerstraße 36 | S-75174 Uppsala, Rapsgatan 7",Austria | Sweden,https://assets.hpra.ie/products/Human/30252/9617e34c-0cef-4ef2-b5dc-4ec90c2f8477.pdf
30254,Propofol 2% (20 mg / ml) emulsion for injection / infusion in pre-filled syringe,PA2059/017/005,Fresenius Kabi Deutschland GmbH,"N01AX Other general anesthetics, N01AX10 propofol",N01AX10,"Fresenius Kabi Austria GmbH
","Hafnerstraße 36
A-8055 Graz
",Austria,https://assets.hpra.ie/products/Human/30254/a4c1d214-9cc4-4069-9869-c42ffe8ff848.pdf
18387,"Propofol 1 % (10 mg / 1 ml) Fresenius emulsion for injection or infusion, vial",PA2059/055/002,Fresenius Kabi Deutschland GmbH,"N01AX Other general anesthetics, N01AX10 propofol",N01AX10,Fresenius Kabi Austria GmbH | Fresenius Kabi AB,"A-8055 Graz, Hafnerstraße 36 | S-75174 Uppsala, Rapsgatan 7",Austria | Sweden,https://assets.hpra.ie/products/Human/18387/bce9b784-fbe0-4669-b672-f07e1060fdaf.pdf
18386,"Propofol 1 % (10 mg / 1 ml) Fresenius emulsion for injection or infusion, ampoule",PA2059/055/001,Fresenius Kabi Deutschland GmbH,"N01AX Other general anesthetics, N01AX10 propofol",N01AX10,Fresenius Kabi Austria GmbH | Fresenius Kabi AB,"A-8055 Graz, Hafnerstraße 36 | S-75174 Uppsala, Rapsgatan 7",Austria | Sweden,https://assets.hpra.ie/products/Human/18386/f06ef3e4-d336-4034-b456-758dbabea0ed.pdf
30250,Propofol 1% (10 mg / ml) emulsion for injection / infusion,PA2059/017/001,Fresenius Kabi Deutschland GmbH,"N01AX Other general anesthetics, N01AX10 propofol",N01AX10,Fresenius Kabi Austria GmbH | Fresenius Kabi AB,"A-8055 Graz, Hafnerstraße 36 | S-75174 Uppsala, Rapsgatan 7",Austria | Sweden,https://assets.hpra.ie/products/Human/30250/c9c910ce-3428-458e-85a9-c71ac83339a3.pdf
22065,Zithromax powder for oral suspension 200 mg / 5 ml,PA0822/191/002,Pfizer Healthcare Ireland Unlimited Company,"J01FA Macrolides, J01FA10 azithromycin",J01FA10,"Haupt Pharma Latina S.r.l.
","Latina (LT)
Strada Statale 156 Km 47,600
04100 Borgo San Michele
",Italy,https://assets.hpra.ie/products/Human/22065/b3206f06-80fb-408d-a525-a8e838f57540.pdf
39286,Sugammadex 100 mg / ml Solution for Injection,PA2299/058/001,Baxter Holding B.V.,V03AB35 sugammadex,V03AB35,SOLUPHARM PHARMAZEUTISCHE ERZEUGNISSE GMBH,"Industriestraße 3
34212 Melsungen",Germany,https://assets.hpra.ie/products/Human/39286/a08056fb-9c4b-4d32-9d6a-685870be07c9.pdf
18399,"Hartmann’s Solution for Infusion, PVC bag",PA2059/057/001,Fresenius Kabi Deutschland GmbH,"B05BB Solutions affecting the electrolyte balance, B05BB01 electrolytes",B05BB01,FRESENIUS KABI POLSKA Sp. z o.o.,"25 ul. Sienkiewicza,
P-99-300 Kutno",Poland,https://assets.hpra.ie/products/Human/18399/e2e464c4-0057-4e3e-b689-91b81aff8b86.pdf
20784,Haldol Decanoate 100 mg / ml Solution for Injection,PA22587/003/002,Essential Pharma Limited,"N05AD Butyrophenone derivatives, N05AD01 haloperidol",N05AD01,Janssen Pharmaceutica NV,"Turnhoutseweg 30, B-2, Essential Pharma Limited, Vision Exchange Buildin, District, Birkirkara, CBD 1070",Malta,https://assets.hpra.ie/products/Human/20784/b3b991db-b7fa-489b-af75-a69dce48309f.pdf
18400,"Hartmann’s Solution for Infusion, PSEB bag",PA2059/057/002,Fresenius Kabi Deutschland GmbH,"B05BB Solutions affecting the electrolyte balance, B05BB01 electrolytes",B05BB01,FRESENIUS KABI POLSKA Sp. z o.o.,"25 ul. Sienkiewicza,
P-99-300 Kutno",Poland,https://assets.hpra.ie/products/Human/18400/0028feec-84ba-46ae-8feb-0b919a4975c8.pdf
20783,Haldol Decanoate 50 mg / ml Solution for Injection,PA22587/003/001,Essential Pharma Limited,"N05AD Butyrophenone derivatives, N05AD01 haloperidol",N05AD01,Janssen Pharmaceutica NV | Essential Pharma Limited,"Turnhoutseweg 30, B-2340 Beerse . | Vision Exchange Building, Triq it-Territorjals, Zone 1, Central Business
District, Birkirkara, CBD 1070
",Belgium | Malta,https://assets.hpra.ie/products/Human/20783/465881c5-f255-4e6f-919d-c577e19f5655.pdf
18402,"Hartmann’s Solution for Infusion, glass bottle",PA2059/057/004,Fresenius Kabi Deutschland GmbH,"B05BB Solutions affecting the electrolyte balance, B05BB01 electrolytes",B05BB01,FRESENIUS KABI POLSKA Sp. z o.o.,"25 ul. Sienkiewicza,
P-99-300 Kutno",Poland,https://assets.hpra.ie/products/Human/18402/004d0c93-241a-4df7-8ece-1515118e2e85.pdf
19885,Verap 240mg prolonged release tablets,PA0711/016/005,"Rowex Limited,","C08DA Phenylalkylamine derivatives, C08DA01 verapamil",C08DA01,Salutas Pharma GmbH. | Rowa Pharmaceuticals Ltd.,"Otto-von-Guericke Allee 1, 39179 Barleben | Bantry, Co Cork
",Germany |  Ireland ,https://assets.hpra.ie/products/Human/19885/0283b65f-7d42-482a-b42c-33c3da096d0e.pdf
18460,Remifentanil 5 mg powder for concentrate for solution for injection or infusion,PA2059/056/003,Fresenius Kabi Deutschland GmbH,"N01AH Opioid anesthetics, N01AH06 remifentanil",N01AH06,Fresenius Kabi Deutschland GmbH,61346 Bad Homburg v.d.H.,Germany,https://assets.hpra.ie/products/Human/18460/39872a97-5484-4ad8-a80b-9e64bb537f4d.pdf
18459,Remifentanil 2 mg powder for concentrate for solution for injection or infusion,PA2059/056/002,Fresenius Kabi Deutschland GmbH,"N01AH Opioid anesthetics, N01AH06 remifentanil",N01AH06,Fresenius Kabi Deutschland GmbH,61346 Bad Homburg v.d.H.,Germany,https://assets.hpra.ie/products/Human/18459/8fee1ceb-1f10-4e22-80a1-32d316234341.pdf
18458,Remifentanil 1 mg powder for concentrate for solution for injection or infusion,PA2059/056/001,Fresenius Kabi Deutschland GmbH,"N01AH Opioid anesthetics, N01AH06 remifentanil",N01AH06,Fresenius Kabi Deutschland GmbH,61346 Bad Homburg v.d.H.,Germany,https://assets.hpra.ie/products/Human/18458/e2ac8a8f-8fc2-4a6a-bf47-94f714174dfd.pdf
29078,MST Continus 10 mg Prolonged-release tablets,PA1688/004/002,Mundipharma Pharmaceuticals Limited,N02AA01 morphine,N02AA01,Mundipharma DC B.V.,"Leusderend 16, 3832 RC Leusden",Netherlands,https://assets.hpra.ie/products/Human/29078/dc841218-41de-4ad4-a2bc-2e9430f6adab.pdf
41571,Ceftriaxone hameln 1 g powder for solution for injection / infusion,PA2237/011/001,hameln pharma gmbh,J01DD04 ceftriaxone,J01DD04,hameln rds s.r.o.,"Horná 36, 900 01 Modra",Slovakia,https://assets.hpra.ie/products/Human/41571/68b9dea2-ef51-4a8e-9990-37e0f1643c07.pdf
42326,Esomeprazole 40 mg powder for solution for injection / infusion,PA1989/002/001,Demo S.A.,A02BC05 esomeprazole,A02BC05,DEMO S.A. PHARMACEUTICAL INDUSTRY,"21st Km National Road Athens–Lamia,
14568 Krioneri, Attiki",Greece ,https://assets.hpra.ie/products/Human/42326/58039b2b-229c-494f-a414-ef740070f110.pdf
41676,Ceftriaxone hameln 2 g powder for solution for injection / infusion,PA2237/011/002,hameln pharma gmbh,J01DD04 ceftriaxone,J01DD04,hameln rds s.r.o.,"Horná 36, 900 01 Modra",Slovakia,https://assets.hpra.ie/products/Human/41676/1f1eb8e7-940b-405b-bac7-c16b6ce3c2b9.pdf
