medicine_name;active_substance;atc_code;ema_url;pdf_url;source_block;manufacturer_name;address;country;manufacturer_step;latitude;longitude
IMAAVY;nipocalimab;L04AL03;https://www.ema.europa.eu/en/medicines/human/EPAR/imaavy;https://www.ema.europa.eu/en/documents/product-information/imaavy-epar-product-information_en.pdf;Janssen Biologics B.V. | Einsteinweg 101 | Leiden, 2333 CB, The Netherlands;Janssen Biologics B.V;Janssen Biologics B.V., Einsteinweg 101, Leiden, 2333 CB, The Netherlands;Netherlands;batch_release;52.0658691;4.3851966
PREVYMIS;Letermovir;J05;https://www.ema.europa.eu/en/medicines/human/EPAR/prevymis;https://www.ema.europa.eu/en/documents/product-information/prevymis-epar-product-information_en.pdf;Organon Heist bv | Industriepark 30 | 2220 Heist-op-den-Berg | Belgium;Organon Heist bv;Organon Heist bv, Industriepark 30, 2220 Heist-op-den-Berg, Belgium;Belgium;batch_release;51.0759905;4.7286753
PREVYMIS;Letermovir;J05;https://www.ema.europa.eu/en/medicines/human/EPAR/prevymis;https://www.ema.europa.eu/en/documents/product-information/prevymis-epar-product-information_en.pdf;Merck Sharp & Dohme B.V. | Waarderweg 39 | 2031 BN Haarlem | The Netherlands;Merck Sharp & Dohme B.V;Merck Sharp & Dohme B.V., Waarderweg 39, 2031 BN Haarlem, The Netherlands;Netherlands;batch_release;52.3837281;4.6435679
TERIFLUNOMIDE VIATRIS (PREVIOUSLY TERIFLUNOMIDE MYLAN);teriflunomide;L04AK02;https://www.ema.europa.eu/en/medicines/human/EPAR/teriflunomide-viatris;https://www.ema.europa.eu/en/documents/product-information/teriflunomide-viatris-epar-product-information_en.pdf;Mylan Hungary Kft | Mylan utca 1 | Komárom | H-2900 | Hungary;Mylan Hungary Kft;Mylan Hungary Kft, Mylan utca 1, Komárom, H-2900, Hungary;Hungary;batch_release;47.7479947;18.1178383
TERIFLUNOMIDE VIATRIS (PREVIOUSLY TERIFLUNOMIDE MYLAN);teriflunomide;L04AK02;https://www.ema.europa.eu/en/medicines/human/EPAR/teriflunomide-viatris;https://www.ema.europa.eu/en/documents/product-information/teriflunomide-viatris-epar-product-information_en.pdf;Mylan Germany GmbH | Zweigniederlassung Bad | Homburg Benzstrasse 1 | Bad Homburg v. d. Höhe | 61352 | Germany;Mylan Germany GmbH;Mylan Germany GmbH, Zweigniederlassung Bad, Homburg Benzstrasse 1, Bad Homburg v. d. Höhe, 61352, Germany;Germany;batch_release;51.1638175;10.4478313
DARUNAVIR VIATRIS (PREVIOUSLY DARUNAVIR MYLAN);darunavir;J05AE10;https://www.ema.europa.eu/en/medicines/human/EPAR/darunavir-viatris;https://www.ema.europa.eu/en/documents/product-information/darunavir-viatris-epar-product-information_en.pdf;Mylan Hungary Kft | Mylan utca 1, Komárom, 2900, | Hungary;Mylan Hungary Kft;Mylan Hungary Kft, Mylan utca 1, Komárom, 2900,, Hungary;Hungary;batch_release;47.1817585;19.5060937
DARUNAVIR VIATRIS (PREVIOUSLY DARUNAVIR MYLAN);darunavir;J05AE10;https://www.ema.europa.eu/en/medicines/human/EPAR/darunavir-viatris;https://www.ema.europa.eu/en/documents/product-information/darunavir-viatris-epar-product-information_en.pdf;McDermott Laboratories Limited trading as Gerard Laboratories | 35/36 Baldoyle Industrial Estate, Grange Road, Dublin 13 | Ireland;McDermott Laboratories Limited trading as Gerard Laboratories;McDermott Laboratories Limited trading as Gerard Laboratories, 35/36 Baldoyle Industrial Estate, Grange Road, Dublin 13, Ireland;Ireland;batch_release;53.3856513;-6.0753833
DARUNAVIR VIATRIS (PREVIOUSLY DARUNAVIR MYLAN);darunavir;J05AE10;https://www.ema.europa.eu/en/medicines/human/EPAR/darunavir-viatris;https://www.ema.europa.eu/en/documents/product-information/darunavir-viatris-epar-product-information_en.pdf;Mylan Germany GmbH | Zweigniederlassung Bad Homburg v. d. Hoehe, Benzstrasse 1 | Bad Homburg v. d. Hoehe | Hessen, 61352 | Germany;Mylan Germany GmbH;Mylan Germany GmbH, Zweigniederlassung Bad Homburg v. d. Hoehe, Benzstrasse 1, Bad Homburg v. d. Hoehe, Hessen, 61352, Germany;Germany;batch_release;51.1638175;10.4478313
TOBI PODHALER;tobramycin;J01GB01;https://www.ema.europa.eu/en/medicines/human/EPAR/tobi-podhaler;https://www.ema.europa.eu/en/documents/product-information/tobi-podhaler-epar-product-information_en.pdf;McDermott Laboratories Ltd T/A Mylan Dublin Respiratory | Unit 25, Baldoyle Industrial Estate | Grange Road, Baldoyle | Dublin 13, D13 N5X2 | Ireland;McDermott Laboratories Ltd T/A Mylan Dublin Respiratory;McDermott Laboratories Ltd T/A Mylan Dublin Respiratory, Unit 25, Baldoyle Industrial Estate, Grange Road, Baldoyle, Dublin 13, D13 N5X2, Ireland;Ireland;batch_release;52.0600343;-0.347478
TOBI PODHALER;tobramycin;J01GB01;https://www.ema.europa.eu/en/medicines/human/EPAR/tobi-podhaler;https://www.ema.europa.eu/en/documents/product-information/tobi-podhaler-epar-product-information_en.pdf;Mylan Germany GmbH | Zweigniederlassung Bad Homburg v. d. Hoehe | Benzstrasse 1 | 61352 Bad Homburg v. d. Hoehe | Germany;Mylan Germany GmbH;Mylan Germany GmbH, Zweigniederlassung Bad Homburg v. d. Hoehe, Benzstrasse 1, 61352 Bad Homburg v. d. Hoehe, Germany;Germany;batch_release;50.2283803;8.6130128
AFSTYLA;lonoctocog alfa;B02BD02;https://www.ema.europa.eu/en/medicines/human/EPAR/afstyla;https://www.ema.europa.eu/en/documents/product-information/afstyla-epar-product-information_en.pdf;CSL Behring GmbH | Emil-von-Behring Strasse 76 | 35041 Marburg | GERMANY;CSL Behring GmbH;CSL Behring GmbH, Emil-von-Behring Strasse 76, 35041 Marburg, GERMANY;Germany;biological_active_substance;50.8090106;8.7704695
AFSTYLA;lonoctocog alfa;B02BD02;https://www.ema.europa.eu/en/medicines/human/EPAR/afstyla;https://www.ema.europa.eu/en/documents/product-information/afstyla-epar-product-information_en.pdf;CSL Behring GmbH | Emil-von-Behring Strasse 76 | 35041 Marburg | GERMANY;CSL Behring GmbH;CSL Behring GmbH, Emil-von-Behring Strasse 76, 35041 Marburg, GERMANY;Germany;batch_release;50.8090106;8.7704695
PIFELTRO;doravirine;J05AG06;https://www.ema.europa.eu/en/medicines/human/EPAR/pifeltro;https://www.ema.europa.eu/en/documents/product-information/pifeltro-epar-product-information_en.pdf;Merck Sharp & Dohme B.V. | Waarderweg 39 | 2031 BN Haarlem | NETHERLANDS;Merck Sharp & Dohme B.V;Merck Sharp & Dohme B.V., Waarderweg 39, 2031 BN Haarlem, NETHERLANDS;Netherlands;batch_release;52.3837281;4.6435679
HYRIMOZ;adalimumab;L04AB04;https://www.ema.europa.eu/en/medicines/human/EPAR/hyrimoz;https://www.ema.europa.eu/en/documents/product-information/hyrimoz-epar-product-information_en.pdf;Novartis Pharmaceutical Manufacturing GmbH | Biochemiestrasse 10 | 6336 Langkampfen | Austria;Novartis Pharmaceutical Manufacturing GmbH;Novartis Pharmaceutical Manufacturing GmbH, Biochemiestrasse 10, 6336 Langkampfen, Austria;Austria;biological_active_substance;47.5516301;12.0797239
HYRIMOZ;adalimumab;L04AB04;https://www.ema.europa.eu/en/medicines/human/EPAR/hyrimoz;https://www.ema.europa.eu/en/documents/product-information/hyrimoz-epar-product-information_en.pdf;Novartis Pharmaceutical Manufacturing LLC | Kolodvorska Cesta 27 | 1234 Mengeš | Slovenia;Novartis Pharmaceutical Manufacturing LLC;Novartis Pharmaceutical Manufacturing LLC, Kolodvorska Cesta 27, 1234 Mengeš, Slovenia;Slovenia;biological_active_substance;46.1632408;14.5632057
HYRIMOZ;adalimumab;L04AB04;https://www.ema.europa.eu/en/medicines/human/EPAR/hyrimoz;https://www.ema.europa.eu/en/documents/product-information/hyrimoz-epar-product-information_en.pdf;Sandoz GmbH | Biochemiestrasse 10 | 6336 Langkampfen | Austria;Sandoz GmbH;Sandoz GmbH, Biochemiestrasse 10, 6336 Langkampfen, Austria;Austria;batch_release;47.5516301;12.0797239
HYRIMOZ;adalimumab;L04AB04;https://www.ema.europa.eu/en/medicines/human/EPAR/hyrimoz;https://www.ema.europa.eu/en/documents/product-information/hyrimoz-epar-product-information_en.pdf;Novartis Pharmaceutical Manufacturing GmbH | Biochemiestrasse 10 | 6336 Langkampfen | Austria;Novartis Pharmaceutical Manufacturing GmbH;Novartis Pharmaceutical Manufacturing GmbH, Biochemiestrasse 10, 6336 Langkampfen, Austria;Austria;batch_release;47.5516301;12.0797239
AIMOVIG;erenumab;N02CD01;https://www.ema.europa.eu/en/medicines/human/EPAR/aimovig;https://www.ema.europa.eu/en/documents/product-information/aimovig-epar-product-information_en.pdf;Amgen, Inc. | One Amgen Center Drive | Thousand Oaks | CA | 91320 | United States;Amgen, Inc;Amgen, Inc., One Amgen Center Drive, Thousand Oaks, CA, 91320, United States;United States;biological_active_substance;39.7837304;-100.445882
AIMOVIG;erenumab;N02CD01;https://www.ema.europa.eu/en/medicines/human/EPAR/aimovig;https://www.ema.europa.eu/en/documents/product-information/aimovig-epar-product-information_en.pdf;Amgen Singapore Manufacturing Pte. Ltd. | 1 Tuas View Drive | Singapore 637026;Amgen Singapore Manufacturing Pte. Ltd;Amgen Singapore Manufacturing Pte. Ltd., 1 Tuas View Drive, Singapore 637026;Singapore;biological_active_substance;1.2859917;103.6265685
AIMOVIG;erenumab;N02CD01;https://www.ema.europa.eu/en/medicines/human/EPAR/aimovig;https://www.ema.europa.eu/en/documents/product-information/aimovig-epar-product-information_en.pdf;Aimovig 70 mg, 140 mg solution for injection in pre-filled syringe: | Novartis Manufacturing NV | Rijksweg 14 | 2870 Puurs-Sint-Amands | Belgium;Novartis Manufacturing NV;Novartis Manufacturing NV, Rijksweg 14, 2870 Puurs-Sint-Amands, Belgium;Belgium;batch_release;51.066411;4.2812346
AIMOVIG;erenumab;N02CD01;https://www.ema.europa.eu/en/medicines/human/EPAR/aimovig;https://www.ema.europa.eu/en/documents/product-information/aimovig-epar-product-information_en.pdf;Novartis Pharma GmbH | Sophie-Germain-Strasse 10 | 90443 Nuremberg | Germany;Novartis Pharma GmbH;Novartis Pharma GmbH, Sophie-Germain-Strasse 10, 90443 Nuremberg, Germany;Germany;batch_release;49.453872;11.077298
AIMOVIG;erenumab;N02CD01;https://www.ema.europa.eu/en/medicines/human/EPAR/aimovig;https://www.ema.europa.eu/en/documents/product-information/aimovig-epar-product-information_en.pdf;Aimovig 70 mg, 140 mg solution for injection in pre-filled pen: | Sandoz GmbH | Biochemiestrasse 10 | 6336 Langkampfen | Austria;Sandoz GmbH;Sandoz GmbH, Biochemiestrasse 10, 6336 Langkampfen, Austria;Austria;batch_release;47.5516301;12.0797239
AIMOVIG;erenumab;N02CD01;https://www.ema.europa.eu/en/medicines/human/EPAR/aimovig;https://www.ema.europa.eu/en/documents/product-information/aimovig-epar-product-information_en.pdf;Novartis Pharmaceutical Manufacturing GmbH | Biochemiestrasse 10 | 6336 Langkampfen | Austria;Novartis Pharmaceutical Manufacturing GmbH;Novartis Pharmaceutical Manufacturing GmbH, Biochemiestrasse 10, 6336 Langkampfen, Austria;Austria;batch_release;47.5516301;12.0797239
LIVOGIVA;teriparatide;H05AA02;https://www.ema.europa.eu/en/medicines/human/EPAR/livogiva;https://www.ema.europa.eu/en/documents/product-information/livogiva-epar-product-information_en.pdf;Cytovance Biologics Inc. | 3500 North Santa Fe Ave | Oklahoma City, OK 73118 | United States;Cytovance Biologics Inc;Cytovance Biologics Inc., 3500 North Santa Fe Ave, Oklahoma City, OK 73118, United States;United States;biological_active_substance;34.9550817;-97.2684063
LIVOGIVA;teriparatide;H05AA02;https://www.ema.europa.eu/en/medicines/human/EPAR/livogiva;https://www.ema.europa.eu/en/documents/product-information/livogiva-epar-product-information_en.pdf;Eurofins PROXY Laboratories (PRX) | Archimedesweg 25 2333 CM Leiden | Netherlands;Eurofins PROXY Laboratories (PRX);Eurofins PROXY Laboratories (PRX), Archimedesweg 25 2333 CM Leiden, Netherlands;Netherlands;batch_release;52.165436;4.4685289
KOVALTRY;octocog alfa;B02BD02;https://www.ema.europa.eu/en/medicines/human/EPAR/kovaltry;https://www.ema.europa.eu/en/documents/product-information/kovaltry-epar-product-information_en.pdf;Bayer HealthCare LLC | 800 Dwight Way | Berkeley | CA 94710 | United States;Bayer HealthCare LLC;Bayer HealthCare LLC, 800 Dwight Way, Berkeley, CA 94710, United States;United States;biological_active_substance;36.7014631;-118.755997
KOVALTRY;octocog alfa;B02BD02;https://www.ema.europa.eu/en/medicines/human/EPAR/kovaltry;https://www.ema.europa.eu/en/documents/product-information/kovaltry-epar-product-information_en.pdf;Bayer AG | Kaiser-Wilhelm-Allee | 51368 Leverkusen | Germany;Bayer AG;Bayer AG, Kaiser-Wilhelm-Allee, 51368 Leverkusen, Germany;Germany;batch_release;51.0135198;6.9825174
KOVALTRY;octocog alfa;B02BD02;https://www.ema.europa.eu/en/medicines/human/EPAR/kovaltry;https://www.ema.europa.eu/en/documents/product-information/kovaltry-epar-product-information_en.pdf;Bayer AG | Müllerstraße 178 | 13353 Berlin | Germany;Bayer AG;Bayer AG, Müllerstraße 178, 13353 Berlin, Germany;Germany;batch_release;52.5173885;13.3951309
EYDENZELT;aflibercept;S01LA05;https://www.ema.europa.eu/en/medicines/human/EPAR/eydenzelt;https://www.ema.europa.eu/en/documents/product-information/eydenzelt-epar-product-information_en.pdf;CELLTRION INC. | 23 Academy-Ro | Yeonsu-gu | 22014 Incheon | Republic of Korea;CELLTRION INC;CELLTRION INC., 23 Academy-Ro, Yeonsu-gu, 22014 Incheon, Republic of Korea;South Korea;biological_active_substance;36.638392;127.6961188
EYDENZELT;aflibercept;S01LA05;https://www.ema.europa.eu/en/medicines/human/EPAR/eydenzelt;https://www.ema.europa.eu/en/documents/product-information/eydenzelt-epar-product-information_en.pdf;Nuvisan France SARL | 2400, Route des Colles, | 06410, Biot, | France;Nuvisan France SARL;Nuvisan France SARL, 2400, Route des Colles,, 06410, Biot,, France;France;batch_release;43.6270041;7.0989546
EYDENZELT;aflibercept;S01LA05;https://www.ema.europa.eu/en/medicines/human/EPAR/eydenzelt;https://www.ema.europa.eu/en/documents/product-information/eydenzelt-epar-product-information_en.pdf;Midas Pharma GmbH | Rheinstr. 49, | 55218 Ingelheim, | Germany;Midas Pharma GmbH;Midas Pharma GmbH, Rheinstr. 49,, 55218 Ingelheim,, Germany;Germany;batch_release;49.9752749;8.0547274
EYDENZELT;aflibercept;S01LA05;https://www.ema.europa.eu/en/medicines/human/EPAR/eydenzelt;https://www.ema.europa.eu/en/documents/product-information/eydenzelt-epar-product-information_en.pdf;KYMOS S.L. | Ronda Can Fatjó, 7B. | 08290 Cerdanyola del Vallès, | Barcelona, | Spain;KYMOS S.L;KYMOS S.L., Ronda Can Fatjó, 7B., 08290 Cerdanyola del Vallès,, Barcelona,, Spain;Spain;batch_release;41.3825802;2.177073
PANDEMIC INFLUENZA VACCINE H5N1 ASTRAZENECA (PREVIOUSLY PANDEMIC INFLUENZA VACCINE H5N1 MEDIMMUNE);reassortant influenza virus (live attenuated) of the following strain: A/Vietnam/1203/2004 (H5N1) strain;J07BB03;https://www.ema.europa.eu/en/medicines/human/EPAR/pandemic-influenza-vaccine-h5n1-astrazeneca;https://www.ema.europa.eu/en/documents/product-information/pandemic-influenza-vaccine-h5n1-astrazeneca-epar-product-information_en.pdf;MedImmune UK Limited | Plot 6, Renaissance Way | Boulevard Industry Park | Speke | Liverpool L24 9JW | United Kingdom;MedImmune UK Limited;MedImmune UK Limited, Plot 6, Renaissance Way, Boulevard Industry Park, Speke, Liverpool L24 9JW, United Kingdom;United Kingdom;biological_active_substance;53.4071991;-2.99168
PANDEMIC INFLUENZA VACCINE H5N1 ASTRAZENECA (PREVIOUSLY PANDEMIC INFLUENZA VACCINE H5N1 MEDIMMUNE);reassortant influenza virus (live attenuated) of the following strain: A/Vietnam/1203/2004 (H5N1) strain;J07BB03;https://www.ema.europa.eu/en/medicines/human/EPAR/pandemic-influenza-vaccine-h5n1-astrazeneca;https://www.ema.europa.eu/en/documents/product-information/pandemic-influenza-vaccine-h5n1-astrazeneca-epar-product-information_en.pdf;AstraZeneca Nijmegen B.V., | Lagelandseweg 78 | Nijmegen, 6545CG | Netherlands;AstraZeneca Nijmegen B.V;AstraZeneca Nijmegen B.V.,, Lagelandseweg 78, Nijmegen, 6545CG, Netherlands;Netherlands;batch_release;51.8410549;5.8085692
RIZMOIC;naldemedine tosilate;A06AH05;https://www.ema.europa.eu/en/medicines/human/EPAR/rizmoic;https://www.ema.europa.eu/en/documents/product-information/rizmoic-epar-product-information_en.pdf;Shionogi B.V. | Herengracht 464, 1017CA Amsterdam | The Netherlands;Shionogi B.V;Shionogi B.V., Herengracht 464, 1017CA Amsterdam, The Netherlands;Netherlands;batch_release;52.3655852;4.889952
ESBRIET;Pirfenidone;L04AX05;https://www.ema.europa.eu/en/medicines/human/EPAR/esbriet;https://www.ema.europa.eu/en/documents/product-information/esbriet-epar-product-information_en.pdf;Roche Pharma AG | Emil-Barell-Str. 1 | D-79639 Grenzach-Wyhlen | Germany;Roche Pharma AG;Roche Pharma AG, Emil-Barell-Str. 1, D-79639 Grenzach-Wyhlen, Germany;Germany;batch_release;47.5528548;7.6737981
CARBAGLU;carglumic acid;A16AA05;https://www.ema.europa.eu/en/medicines/human/EPAR/carbaglu;https://www.ema.europa.eu/en/documents/product-information/carbaglu-epar-product-information_en.pdf;Recordati Rare Diseases | Tour Hekla | 52 avenue du Général de Gaulle | 92800 Puteaux | France;Recordati Rare Diseases;Recordati Rare Diseases, Tour Hekla, 52 avenue du Général de Gaulle, 92800 Puteaux, France;France;batch_release;48.8841522;2.2368863
CARBAGLU;carglumic acid;A16AA05;https://www.ema.europa.eu/en/medicines/human/EPAR/carbaglu;https://www.ema.europa.eu/en/documents/product-information/carbaglu-epar-product-information_en.pdf;Recordati Rare Diseases | Eco River Parc | 30, rue des Peupliers | 92000 Nanterre | France;Recordati Rare Diseases;Recordati Rare Diseases, Eco River Parc, 30, rue des Peupliers, 92000 Nanterre, France;France;batch_release;48.8924273;2.2071267
BIMERVAX;SARS-CoV-2 virus recombinant spike (S) protein receptor binding domain (RBD) fusion dimer produced by recombinant DNA technology;J07BN;https://www.ema.europa.eu/en/medicines/human/EPAR/bimervax;https://www.ema.europa.eu/en/documents/product-information/bimervax-epar-product-information_en.pdf;Laboratorios Hipra, S.A. | Ctra. C-63, Km 48,300. Polígono | Industrial El Rieral, | 17170 Amer (Girona) | Spain;Laboratorios Hipra, S.A;Laboratorios Hipra, S.A., Ctra. C-63, Km 48,300. Polígono, Industrial El Rieral,, 17170 Amer (Girona), Spain;Spain;biological_active_substance;42.0092186;2.6030327
BIMERVAX;SARS-CoV-2 virus recombinant spike (S) protein receptor binding domain (RBD) fusion dimer produced by recombinant DNA technology;J07BN;https://www.ema.europa.eu/en/medicines/human/EPAR/bimervax;https://www.ema.europa.eu/en/documents/product-information/bimervax-epar-product-information_en.pdf;Laboratorios Hipra, S.A. | Avda La Selva nº135 | 17170 Amer (Girona) | Spain;Laboratorios Hipra, S.A;Laboratorios Hipra, S.A., Avda La Selva nº135, 17170 Amer (Girona), Spain;Spain;batch_release;42.0092186;2.6030327
LOARGYS;Pegzilarginase;A16AB24;https://www.ema.europa.eu/en/medicines/human/EPAR/loargys;https://www.ema.europa.eu/en/documents/product-information/loargys-epar-product-information_en.pdf;Fujifilm Diosynth Biotechnologies U.S.A. Inc. | 6051 George Watts Hill Drive | 27709 North Carolina | United States;Fujifilm Diosynth Biotechnologies U.S.A. Inc;Fujifilm Diosynth Biotechnologies U.S.A. Inc., 6051 George Watts Hill Drive, 27709 North Carolina, United States;United States;biological_active_substance;35.6729639;-79.0392919
