atc_code,mfr_company,mfr_country,manufacturer_step,source,level1_code,level1_name
N02AA01,PS Pharma-Service GmbH,Germany,2,germany,N,Nervous system
N02AA01,Teva Gyógyszergyár Zrt.,Hungary,2,germany,N,Nervous system
N02AA01,Merckle GmbH - Geschäftsanschrift -,Germany,2,germany,N,Nervous system
N02AA01,Macfarlan Smith Limited,United Kingdom,1,germany,N,Nervous system
N02AA01,Merckle GmbH - Geschäftsanschrift -,Germany,2,germany,N,Nervous system
N02AA01,Teva Gyógyszergyár Zrt.,Hungary,2,germany,N,Nervous system
N02AA01,PS Pharma-Service GmbH,Germany,2,germany,N,Nervous system
N02AA01,Macfarlan Smith Limited,United Kingdom,1,germany,N,Nervous system
N02AA01,Merckle GmbH - Geschäftsanschrift -,Germany,2,germany,N,Nervous system
N02AA01,PS Pharma-Service GmbH,Germany,2,germany,N,Nervous system
N02AA01,Teva Gyógyszergyár Zrt.,Hungary,2,germany,N,Nervous system
N02AA01,Macfarlan Smith Limited,United Kingdom,1,germany,N,Nervous system
N02AA01,PS Pharma-Service GmbH,Germany,2,germany,N,Nervous system
N02AA01,PS Pharma-Service GmbH,Germany,2,germany,N,Nervous system
N02AA01,"Siegfried AG Beinamen: Siegfried SA, Siegfried Ltd (BS 1)",Switzerland,1,germany,N,Nervous system
N02AA01,PS Pharma-Service GmbH,Germany,2,germany,N,Nervous system
N02AA01,PS Pharma-Service GmbH,Germany,2,germany,N,Nervous system
N02AA01,"Siegfried AG Beinamen: Siegfried SA, Siegfried Ltd (BS 1)",Switzerland,1,germany,N,Nervous system
N02AA01,PS Pharma-Service GmbH,Germany,2,germany,N,Nervous system
N02AA01,PS Pharma-Service GmbH,Germany,2,germany,N,Nervous system
N02AA01,"Siegfried AG Beinamen: Siegfried SA, Siegfried Ltd (BS 1)",Switzerland,1,germany,N,Nervous system
N02AA01,PS Pharma-Service GmbH,Germany,2,germany,N,Nervous system
N02AA01,PS Pharma-Service GmbH,Germany,2,germany,N,Nervous system
N02AA01,"Siegfried AG Beinamen: Siegfried SA, Siegfried Ltd (BS 1)",Switzerland,1,germany,N,Nervous system
N02AA01,PS Pharma-Service GmbH,Germany,2,germany,N,Nervous system
N02AA01,PS Pharma-Service GmbH,Germany,2,germany,N,Nervous system
N02AA01,"Siegfried AG Beinamen: Siegfried SA, Siegfried Ltd (BS 1)",Switzerland,1,germany,N,Nervous system
N02AA01,PS Pharma-Service GmbH,Germany,2,germany,N,Nervous system
N02AA01,"Siegfried AG Beinamen: Siegfried SA, Siegfried Ltd",Switzerland,1,germany,N,Nervous system
N02AA01,Glenmark Arzneimittel GmbH,Germany,1,germany,N,Nervous system
N02AA01,PS Pharma-Service GmbH,Germany,2,germany,N,Nervous system
N02AA01,"Siegfried AG Beinamen: Siegfried SA, Siegfried Ltd",Switzerland,1,germany,N,Nervous system
N02AA01,Glenmark Arzneimittel GmbH,Germany,1,germany,N,Nervous system
N02AA01,PS Pharma-Service GmbH,Germany,2,germany,N,Nervous system
N02AA01,"Siegfried AG Beinamen: Siegfried SA, Siegfried Ltd",Switzerland,1,germany,N,Nervous system
N02AA01,PB Pharma GmbH,Germany,1,germany,N,Nervous system
N02AA01,Glenmark Arzneimittel GmbH,Germany,1,germany,N,Nervous system
N02AA01,PS Pharma-Service GmbH,Germany,2,germany,N,Nervous system
N02AA01,"Siegfried AG Beinamen: Siegfried SA, Siegfried Ltd",Switzerland,1,germany,N,Nervous system
N02AA01,Glenmark Arzneimittel GmbH,Germany,1,germany,N,Nervous system
N02AA01,PS Pharma-Service GmbH,Germany,2,germany,N,Nervous system
N02AA01,"Siegfried AG Beinamen: Siegfried SA, Siegfried Ltd",Switzerland,1,germany,N,Nervous system
N02AA01,Glenmark Arzneimittel GmbH,Germany,1,germany,N,Nervous system
N02AA01,Pharmachemie B.V.,Netherlands,2,germany,N,Nervous system
N02AA01,Teva Gyógyszergyár Zrt.,Hungary,2,germany,N,Nervous system
N02AA01,Macfarlan Smith Limited,United Kingdom,1,germany,N,Nervous system
N02AA01,Pharmachemie B.V.,Netherlands,2,germany,N,Nervous system
N02AA01,Teva Gyógyszergyár Zrt.,Hungary,2,germany,N,Nervous system
N02AA01,Macfarlan Smith Limited,United Kingdom,1,germany,N,Nervous system
N02AA01,Siegfried Hameln GmbH,Germany,2,germany,N,Nervous system
N02AA01,Macfarlan Smith Limited,United Kingdom,1,germany,N,Nervous system
N02AA01,Siegfried Hameln GmbH,Germany,2,germany,N,Nervous system
N02AA01,Siegfried Hameln GmbH,Germany,2,germany,N,Nervous system
N02AA01,Macfarlan Smith Limited,United Kingdom,1,germany,N,Nervous system
N02AA01,Siegfried Hameln GmbH,Germany,2,germany,N,Nervous system
N02AA01,Siegfried Hameln GmbH,Germany,2,germany,N,Nervous system
N02AA01,Macfarlan Smith Limited,United Kingdom,1,germany,N,Nervous system
N02AA01,Siegfried Hameln GmbH,Germany,2,germany,N,Nervous system
N02AA01,Siegfried Hameln GmbH,Germany,2,germany,N,Nervous system
N02AA01,Macfarlan Smith Limited,United Kingdom,1,germany,N,Nervous system
N02AA01,Siegfried Hameln GmbH,Germany,2,germany,N,Nervous system
N02AA01,Siegfried Hameln GmbH,Germany,2,germany,N,Nervous system
N02AA01,Macfarlan Smith Limited,United Kingdom,1,germany,N,Nervous system
N02AA01,Teva Gyógyszergyár Zrt.,Hungary,2,germany,N,Nervous system
N02AA01,Pharmachemie B.V.,Netherlands,2,germany,N,Nervous system
N02AA01,Macfarlan Smith Limited,United Kingdom,1,germany,N,Nervous system
N02AA01,Siegfried Hameln GmbH,Germany,2,germany,N,Nervous system
N02AA01,Siegfried Hameln GmbH,Germany,2,germany,N,Nervous system
N02AA01,Macfarlan Smith Limited,United Kingdom,1,germany,N,Nervous system
N02AA01,Siegfried Hameln GmbH,Germany,2,germany,N,Nervous system
N02AA01,Siegfried Hameln GmbH,Germany,2,germany,N,Nervous system
N02AA01,Macfarlan Smith Limited,United Kingdom,1,germany,N,Nervous system
N02AA01,Teva Gyógyszergyár Zrt.,Hungary,2,germany,N,Nervous system
N02AA01,Pharmachemie B.V.,Netherlands,2,germany,N,Nervous system
N02AA01,Macfarlan Smith Limited,United Kingdom,1,germany,N,Nervous system
N02AA01,Mundipharma DC B.V.,Netherlands,2,germany,N,Nervous system
N02AA01,Macfarlan Smith Limited,United Kingdom,1,germany,N,Nervous system
N02AA01,Mundipharma DC B.V.,Netherlands,2,germany,N,Nervous system
N02AA01,Macfarlan Smith Limited,United Kingdom,1,germany,N,Nervous system
N02AA01,Mundipharma DC B.V.,Netherlands,2,germany,N,Nervous system
N02AA01,Macfarlan Smith Limited,United Kingdom,1,germany,N,Nervous system
N02AA01,B. Braun Melsungen Aktiengesellschaft,Germany,2,germany,N,Nervous system
N02AA01,Mundipharma DC B.V.,Netherlands,2,germany,N,Nervous system
N02AA01,Takeda Austria GmbH,Austria,2,germany,N,Nervous system
N02AA01,Macfarlan Smith Limited,United Kingdom,1,germany,N,Nervous system
N02AA01,kohlpharma GmbH,Germany,2,germany,N,Nervous system
N02AA01,PS Pharma-Service GmbH,Germany,2,germany,N,Nervous system
N02AA01,Orifarm GmbH - Geschäftsanschrift -,Germany,2,germany,N,Nervous system
N02AA01,ORIFARM SUPPLY A/S Beiname: MEDIPACK A/S,Denmark,2,germany,N,Nervous system
N02AA01,Mundipharma DC B.V.,Netherlands,2,germany,N,Nervous system
N02AA01,Macfarlan Smith Limited,United Kingdom,1,germany,N,Nervous system
N02AA01,S.A.L.A.R.S. S.p.A. (BS 1),Italy,1,germany,N,Nervous system
N02AA01,kohlpharma GmbH,Germany,2,germany,N,Nervous system
N02AA01,2CARE4 ApS (BS 1),Denmark,2,germany,N,Nervous system
N02AA01,PS Pharma-Service GmbH,Germany,2,germany,N,Nervous system
N02AA01,ORIFARM SUPPLY A/S Beiname: MEDIPACK A/S,Denmark,2,germany,N,Nervous system
N02AA01,Orifarm GmbH - Geschäftsanschrift -,Germany,2,germany,N,Nervous system
N02AA01,Mundipharma DC B.V.,Netherlands,2,germany,N,Nervous system
N02AA01,S.A.L.A.R.S. S.p.A. (BS 1),Italy,1,germany,N,Nervous system
N02AA01,Macfarlan Smith Limited,United Kingdom,1,germany,N,Nervous system
N02AA01,PS Pharma-Service GmbH,Germany,2,germany,N,Nervous system
N02AA01,kohlpharma GmbH,Germany,2,germany,N,Nervous system
N02AA01,2CARE4 ApS (BS 1),Denmark,2,germany,N,Nervous system
N02AA01,Mundipharma DC B.V.,Netherlands,2,germany,N,Nervous system
N02AA01,Macfarlan Smith Limited,United Kingdom,1,germany,N,Nervous system
N02AA01,S.A.L.A.R.S. S.p.A. (BS 1),Italy,1,germany,N,Nervous system
N02AA01,Mundipharma DC B.V.,Netherlands,2,germany,N,Nervous system
N02AA01,Macfarlan Smith Limited,United Kingdom,1,germany,N,Nervous system
N02AA01,S.A.L.A.R.S. S.p.A. (BS 1),Italy,1,germany,N,Nervous system
N02AA01,PS Pharma-Service GmbH,Germany,2,germany,N,Nervous system
N02AA01,ORIFARM SUPPLY A/S Beiname: MEDIPACK A/S,Denmark,2,germany,N,Nervous system
N02AA01,Orifarm GmbH - Geschäftsanschrift -,Germany,2,germany,N,Nervous system
N02AA01,Mundipharma DC B.V.,Netherlands,2,germany,N,Nervous system
N02AA01,S.A.L.A.R.S. S.p.A. (BS 1),Italy,1,germany,N,Nervous system
N02AA01,Macfarlan Smith Limited,United Kingdom,1,germany,N,Nervous system
N02AA01,PS Pharma-Service GmbH,Germany,2,germany,N,Nervous system
N02AA01,2CARE4 ApS (BS 1),Denmark,2,germany,N,Nervous system
N02AA01,L. Molteni & C. Dei Fratelli Alitti - Societa di Esercizio - S.p.A.,Italy,2,germany,N,Nervous system
N02AA01,MacFarlan Smith Limited - Geschäftsanschrift -,United Kingdom,1,germany,N,Nervous system
N02AA01,Grünenthal GmbH,Germany,1,germany,N,Nervous system
N02AA01,L. Molteni & C. Dei Fratelli Alitti - Societa di Esercizio - S.p.A.,Italy,2,germany,N,Nervous system
N02AA01,MacFarlan Smith Limited - Geschäftsanschrift -,United Kingdom,1,germany,N,Nervous system
N02AA01,Grünenthal GmbH,Germany,1,germany,N,Nervous system
N02AA01,L. Molteni & C. Dei Fratelli Alitti - Societa di Esercizio - S.p.A.,Italy,2,germany,N,Nervous system
N02AA01,MacFarlan Smith Limited - Geschäftsanschrift -,United Kingdom,1,germany,N,Nervous system
N02AA01,Grünenthal GmbH,Germany,1,germany,N,Nervous system
N02AA01,kohlpharma GmbH,Germany,2,germany,N,Nervous system
N02AA01,Candoro ethics GmbH,Germany,2,germany,N,Nervous system
N02AA01,PS Pharma-Service GmbH,Germany,2,germany,N,Nervous system
N02AA01,Orifarm GmbH - Geschäftsanschrift -,Germany,2,germany,N,Nervous system
N02AA01,ORIFARM SUPPLY A/S Beiname: MEDIPACK A/S,Denmark,2,germany,N,Nervous system
N02AA01,EurimPharm Produktions GmbH,Germany,2,germany,N,Nervous system
N02AA01,L. Molteni & C. Dei Fratelli Alitti - Societa di Esercizio - S.p.A.,Italy,2,germany,N,Nervous system
N02AA01,MacFarlan Smith Limited - Geschäftsanschrift -,United Kingdom,1,germany,N,Nervous system
N02AA01,Grünenthal GmbH,Germany,1,germany,N,Nervous system
N02AA01,L. Molteni & C. Dei Fratelli Alitti - Societa di Esercizio - S.p.A.,Italy,2,germany,N,Nervous system
N02AA01,MacFarlan Smith Limited - Geschäftsanschrift -,United Kingdom,1,germany,N,Nervous system
N02AA01,Grünenthal GmbH,Germany,1,germany,N,Nervous system
N02AA01,ORIFARM SUPPLY A/S Beiname: MEDIPACK A/S,Denmark,2,germany,N,Nervous system
N02AA01,Orifarm GmbH - Geschäftsanschrift -,Germany,2,germany,N,Nervous system
N02AA01,Eurocept International B.V.,Netherlands,2,germany,N,Nervous system
N02AA01,Sanofi Winthrop Industrie (BS 2),France,1,germany,N,Nervous system
N02AA01,Macfarlan Smith Limited,United Kingdom,1,germany,N,Nervous system
N02AA01,Eurocept International B.V.,Netherlands,2,germany,N,Nervous system
N02AA01,Sanofi Winthrop Industrie (BS 2),France,1,germany,N,Nervous system
N02AA01,Macfarlan Smith Limited,United Kingdom,1,germany,N,Nervous system
N02AA01,Laboratoire Renaudin SAS,France,2,germany,N,Nervous system
N02AA01,Sanofi Winthrop Industrie (BS 2),France,1,germany,N,Nervous system
N02AA01,Macfarlan Smith Limited,United Kingdom,1,germany,N,Nervous system
N02AA01,Eurocept International B.V.,Netherlands,2,germany,N,Nervous system
N02AA01,Macfarlan Smith Limited,United Kingdom,1,germany,N,Nervous system
N02AA01,Sanofi Winthrop Industrie (BS 2),France,1,germany,N,Nervous system
N02AA01,Laboratoire Renaudin SAS,France,2,germany,N,Nervous system
N02AA01,Macfarlan Smith Limited,United Kingdom,1,germany,N,Nervous system
N02AA01,Sanofi Winthrop Industrie (BS 2),France,1,germany,N,Nervous system
N02AA01,2CARE4 ApS (BS 1),Denmark,2,germany,N,Nervous system
N02AA01,2CARE4 ApS HR-Beiname: Aurora Medical ApS,Denmark,2,germany,N,Nervous system
N02AA01,Candoro ethics GmbH,Germany,2,germany,N,Nervous system
N02AA01,AxiCorp Pharma GmbH,Germany,2,germany,N,Nervous system
N02AA01,EurimPharm Produktions GmbH,Germany,2,germany,N,Nervous system
N02AA01,EurimPharm Arzneimittel GmbH,Germany,2,germany,N,Nervous system
N02AA01,EurimPharm Arzneimittel GmbH,Germany,2,germany,N,Nervous system
N02AA01,EurimPharm Produktions GmbH,Germany,2,germany,N,Nervous system
N02AA01,PS Pharma-Service GmbH,Germany,2,germany,N,Nervous system
N02AA01,PS Pharma-Service GmbH,Germany,2,germany,N,Nervous system
N02AA01,kohlpharma GmbH,Germany,2,germany,N,Nervous system
N02AA01,MPA Pharma GmbH,Germany,2,germany,N,Nervous system
N02AA01,Orifarm Supply A/S (BS 1),Denmark,2,germany,N,Nervous system
N02AA01,Orifarm GmbH - Geschäftsanschrift -,Germany,2,germany,N,Nervous system
N02AA01,Orifarm GmbH - Geschäftsanschrift -,Germany,2,germany,N,Nervous system
N02AA01,Orifarm Supply A/S (BS 1),Denmark,2,germany,N,Nervous system
N02AA01,Mundipharma DC B.V.,Netherlands,2,germany,N,Nervous system
N02AA01,Macfarlan Smith Limited,United Kingdom,1,germany,N,Nervous system
N02AA01,S.A.L.A.R.S. S.p.A. (BS 1),Italy,1,germany,N,Nervous system
N02AA01,Candoro ethics GmbH,Germany,2,germany,N,Nervous system
N02AA01,AxiCorp Pharma GmbH,Germany,2,germany,N,Nervous system
N02AA01,EurimPharm Arzneimittel GmbH,Germany,2,germany,N,Nervous system
N02AA01,EurimPharm Arzneimittel GmbH,Germany,2,germany,N,Nervous system
N02AA01,EurimPharm Produktions GmbH,Germany,2,germany,N,Nervous system
N02AA01,EurimPharm Produktions GmbH,Germany,2,germany,N,Nervous system
N02AA01,kohlpharma GmbH,Germany,2,germany,N,Nervous system
N02AA01,2CARE4 ApS (BS 1),Denmark,2,germany,N,Nervous system
N02AA01,2CARE4 ApS HR-Beiname: Aurora Medical ApS,Denmark,2,germany,N,Nervous system
N02AA01,PS Pharma-Service GmbH,Germany,2,germany,N,Nervous system
N02AA01,PS Pharma-Service GmbH,Germany,2,germany,N,Nervous system
N02AA01,MPA Pharma GmbH,Germany,2,germany,N,Nervous system
N02AA01,Orifarm GmbH - Geschäftsanschrift -,Germany,2,germany,N,Nervous system
N02AA01,Orifarm GmbH - Geschäftsanschrift -,Germany,2,germany,N,Nervous system
N02AA01,ORIFARM SUPPLY A/S Beiname: MEDIPACK A/S,Denmark,2,germany,N,Nervous system
N02AA01,ORIFARM SUPPLY A/S Beiname: MEDIPACK A/S,Denmark,2,germany,N,Nervous system
N02AA01,Mundipharma DC B.V.,Netherlands,2,germany,N,Nervous system
N02AA01,S.A.L.A.R.S. S.p.A. (BS 1),Italy,1,germany,N,Nervous system
N02AA01,Macfarlan Smith Limited,United Kingdom,1,germany,N,Nervous system
N02BE01,"Lek farmacevtska druzba d.d. Beiname: Lek Pharmaceuticals d.d., Lek d.d.",Slovenia,2,germany,N,Nervous system
N02BE01,S.M. Farmaceutici Srl,Italy,2,germany,N,Nervous system
N02BE01,Salutas Pharma GmbH,Germany,2,germany,N,Nervous system
N02BE01,Atabay Kimya Sanayi Ve Ticaret AS (BS 1),Turkey,1,germany,N,Nervous system
N02BE01,Atabay Kimya Sanayi Ve Ticaret AS,Turkey,1,germany,N,Nervous system
N02BE01,Klinikum Lippe-Detmold GmbH - Apotheke -,Germany,2,germany,N,Nervous system
N02AA59,Dragenopharm Apotheker Püschl GmbH,Germany,2,germany,N,Nervous system
N02AA59,Dragenopharm Apotheker Püschl GmbH,Germany,2,germany,N,Nervous system
N02AA59,Granules India Limited (BS 1),India,1,germany,N,Nervous system
N02AA59,Siegfried PharmaChemikalien Minden GmbH,Germany,1,germany,N,Nervous system
N02AA59,NOVACYL (BS 2),France,1,germany,N,Nervous system
N02AA59,Siegfried PharmaChemikalien Minden GmbH (BS 1),Germany,1,germany,N,Nervous system
N02AA59,Macfarlan Smith Limited (BS 1),United Kingdom,1,germany,N,Nervous system
N02AA59,Sun Pharmaceutical Industries (Australia) Pty Ltd. (BS 1),Australia,1,germany,N,Nervous system
N02BE01,DEMO ABEE,Greece,2,germany,N,Nervous system
N02BE01,Sri Krishna Pharmaceuticals Limited,India,1,germany,N,Nervous system
N02BE01,DEMO PHARMACEUTICALS GmbH,Germany,1,germany,N,Nervous system
N02BE01,Städtisches Krankenhaus Zehlendorf Örtlicher Bereich Heckeshorn - Apotheke - Gertrud Boner,Germany,2,germany,N,Nervous system
N02BE01,Jakobus-Apotheke Rotraud Schwantes,Germany,2,germany,N,Nervous system
N02BE01,Andreas-Apotheke Dr.Jens Niebuhr,Germany,2,germany,N,Nervous system
N02BE01,Antonius-Apotheke,Germany,2,germany,N,Nervous system
N02BE01,Mocho-Apotheke Thomas Pforr,Germany,2,germany,N,Nervous system
N02BE01,Rosen-Apotheke Franz Leiss,Germany,2,germany,N,Nervous system
N02BE01,Schloss-Apotheke Christel Gerber-Fricker,Germany,2,germany,N,Nervous system
N02BE01,Mocho-Apotheke Thomas Pforr,Germany,2,germany,N,Nervous system
N02BE01,Auxilto Healthcare GmbH,Germany,2,germany,N,Nervous system
N02BE01,Don Bosco Apotheke Christian Burkhard,Germany,2,germany,N,Nervous system
N02AA59,STADA Arzneimittel Aktiengesellschaft,Germany,2,germany,N,Nervous system
N02AA59,STADA Arzneimittel Aktiengesellschaft,Germany,2,germany,N,Nervous system
N02AA59,Macfarlan Smith Limited,United Kingdom,1,germany,N,Nervous system
N02AA59,Atabay Kimya Sanayi Ve Ticaret AS (BS 1),Turkey,1,germany,N,Nervous system
N02AA59,Macfarlan Smith Limited (BS 1),United Kingdom,1,germany,N,Nervous system
N02AA59,Atabay Kimya Sanayi Ve Ticaret AS,Turkey,1,germany,N,Nervous system
N02BE01,Neue Apotheke zum Goldenen Engel Edgar Riederer,Germany,2,germany,N,Nervous system
N02BE01,IVC Pragen GmbH,Germany,2,germany,N,Nervous system
N02BE01,Pharmazeutischer Unternehmer Mustermann,Germany,2,germany,N,Nervous system
N02BE01,ICN Polfa Rzeszow S.A. (BS 1),Poland,2,germany,N,Nervous system
N02BE01,Apotheke Seelbach Hans Rosenkranz,Germany,2,germany,N,Nervous system
N02AA59,STADA Arzneimittel Aktiengesellschaft - Geschäftsanschrift -,Germany,2,germany,N,Nervous system
N02AA59,Palla Pharma Norway AS Gruveveien site (BS 1),Norway,1,germany,N,Nervous system
N02AA59,WEIFA AS,Norway,1,germany,N,Nervous system
N02AA59,SpecGX LLC (BS 1),United States,1,germany,N,Nervous system
N02BE01,Zeppenfeldt Pharma GmbH,Germany,2,germany,N,Nervous system
N02BE01,Merckle GmbH - Geschäftsanschrift -,Germany,2,germany,N,Nervous system
N02BE01,Klinikum Lippe-Detmold GmbH - Apotheke -,Germany,2,germany,N,Nervous system
N02BE01,Mocho-Apotheke Thomas Pforr,Germany,2,germany,N,Nervous system
N02BE01,STADA Arzneimittel Aktiengesellschaft - Geschäftsanschrift -,Germany,2,germany,N,Nervous system
N02BE01,Interpharm GmbH,Germany,2,germany,N,Nervous system
N02BE01,Interpharma GmbH,Germany,2,germany,N,Nervous system
N02BE01,Pharma Selz GmbH,Germany,2,germany,N,Nervous system
N02BE01,"""JUTA"" Pharma GmbH",Germany,2,germany,N,Nervous system
N02BE01,Fairmed Healthcare GmbH Zweigniederlassung,Germany,2,germany,N,Nervous system
N02BE01,Merckle GmbH,Germany,2,germany,N,Nervous system
N02BE01,"Wepa, Paulus & Thewald GmbH & Co. Apotheken-Bedarf",Germany,2,germany,N,Nervous system
N02BE01,Städtisches Krankenhaus Zehlendorf Örtlicher Bereich Heckeshorn - Apotheke - Gertrud Boner,Germany,2,germany,N,Nervous system
N02BE01,Fairmed Healthcare GmbH Zweigniederlassung,Germany,2,germany,N,Nervous system
N03AA02,Desitin Arzneimittel GmbH,Germany,2,germany,N,Nervous system
N03AA02,Desitin Arzneimittel GmbH,Germany,2,germany,N,Nervous system
N03AA02,Harman Finochem Limited (BS 1),India,1,germany,N,Nervous system
N03AA02,Chemische Fabrik Berg GmbH,Germany,1,germany,N,Nervous system
N03AA02,Harman Finochem Limited,India,1,germany,N,Nervous system
N03AA02,Harman Finochem Limited (BS 2),India,1,germany,N,Nervous system
N03AA02,Desitin Arzneimittel GmbH,Germany,2,germany,N,Nervous system
N03AA02,Mocho-Apotheke Thomas Pforr,Germany,2,germany,N,Nervous system
N03AA02,Mocho-Apotheke Thomas Pforr,Germany,2,germany,N,Nervous system
N03AA02,Mocho-Apotheke Thomas Pforr,Germany,2,germany,N,Nervous system
N03AB02,Desitin Arzneimittel GmbH,Germany,2,germany,N,Nervous system
N03AB02,Desitin Arzneimittel GmbH,Germany,2,germany,N,Nervous system
N03AB02,Recordati Industria Chimica e Farmaceutica S.p.A. Campoverde Facility (BS 1),Italy,1,germany,N,Nervous system
N03AB02,Desitin Arzneimittel GmbH,Germany,2,germany,N,Nervous system
N03AB02,Desitin Arzneimittel GmbH,Germany,2,germany,N,Nervous system
N03AB02,Katwijk Chemie BV (BS 1),Netherlands,1,germany,N,Nervous system
N03AB02,Merckle GmbH - Geschäftsanschrift -,Germany,2,germany,N,Nervous system
N03AB02,Recordati Industria Chimica e Farmaceutica S.p.A. Campoverde Facility (BS 1),Italy,1,germany,N,Nervous system
N03AB02,"Hikma Farmaceutica (Portugal), S.A.",Portugal,2,germany,N,Nervous system
N03AB02,Katwijk Chemie BV (BS 1),Netherlands,1,germany,N,Nervous system
N03AB02,Hikma Pharma GmbH,Germany,1,germany,N,Nervous system
N03AD01,Glenmark Pharmaceuticals s.r.o. (BS 1),Czech Republic,2,germany,N,Nervous system
N03AD01,Glenmark Pharmaceuticals s.r.o.,Czech Republic,2,germany,N,Nervous system
N03AD01,Katwijk Chemie BV (BS 1),Netherlands,1,germany,N,Nervous system
N03AD01,Katwijk Chemie BV (BS 1),Netherlands,1,germany,N,Nervous system
N03AD01,Fairmed Healthcare GmbH Zweigniederlassung,Germany,2,germany,N,Nervous system
