substance_raw,norm_key,is_combination,atc_codes,atc_level1,atc_origin,supplier_name,supplier_norm,supplier_id,country_iso2,source,role,status,cep_type,norm_trace
Rivastigmine hydrogen tartrate,rivastigmine,False,N06DA|N06DA03,N,native,Hexal AG,hexal,EU/1/09/589/13-16,,hpra,mah_national,authorised,,stripped trailing 'tartrate'; stripped trailing 'hydrogen'
Rivastigmine hydrogen tartrate,rivastigmine,False,N06DA|N06DA03,N,native,Sandoz Pharmaceuticals GmbH,sandoz,EU/1/09/599/001-003,,hpra,mah_national,authorised,,stripped trailing 'tartrate'; stripped trailing 'hydrogen'
Rivastigmine hydrogen tartrate,rivastigmine,False,N06DA|N06DA03,N,native,Sandoz Pharmaceuticals GmbH,sandoz,EU/1/09/599/017-018,,hpra,mah_national,authorised,,stripped trailing 'tartrate'; stripped trailing 'hydrogen'
Rivastigmine hydrogen tartrate,rivastigmine,False,N06DA|N06DA03,N,native,Sandoz Pharmaceuticals GmbH,sandoz,EU/1/09/599/005-007,,hpra,mah_national,authorised,,stripped trailing 'tartrate'; stripped trailing 'hydrogen'
Rivastigmine hydrogen tartrate,rivastigmine,False,N06DA|N06DA03,N,native,Sandoz Pharmaceuticals GmbH,sandoz,EU/1/09/599/009-011,,hpra,mah_national,authorised,,stripped trailing 'tartrate'; stripped trailing 'hydrogen'
Rivastigmine hydrogen tartrate,rivastigmine,False,N06DA|N06DA03,N,native,Sandoz Pharmaceuticals GmbH,sandoz,EU/1/09/599/013-015,,hpra,mah_national,authorised,,stripped trailing 'tartrate'; stripped trailing 'hydrogen'
Clonazepam,clonazepam,False,N03AE|N03AE01,N,native,CHEPLAPHARM Arzneimittel GmbH,cheplapharm arzneimittel,PA2239/020/001,,hpra,mah_national,authorised,,
Rituximab,rituximab,False,L01XC|L01XC02,L,native,Sandoz GmbH,sandoz,EU/1/17/1185/001-002,,hpra,mah_national,authorised,,
Rituximab,rituximab,False,L01XC|L01XC02,L,native,Sandoz GmbH,sandoz,EU/1/17/1185/003-004,,hpra,mah_national,authorised,,
Rituximab,rituximab,False,L01XC|L01XC02,L,native,Sandoz GmbH,sandoz,EU/1/17/1184/001-002,,hpra,mah_national,authorised,,
Rituximab,rituximab,False,L01XC|L01XC02,L,native,Sandoz GmbH,sandoz,EU/1/17/1184/003-004,,hpra,mah_national,authorised,,
Nonacog gamma,nonacog,False,B02BD|B02BD04,B,native,Baxter Innovations GmbH,baxter innovations,EU/1/14/970/003,,hpra,mah_national,authorised,,stripped trailing 'gamma'
Nonacog gamma,nonacog,False,B02BD|B02BD04,B,native,Baxter Innovations GmbH,baxter innovations,EU/1/14/970/004,,hpra,mah_national,authorised,,stripped trailing 'gamma'
Nonacog gamma,nonacog,False,B02BD|B02BD04,B,native,Baxter Innovations GmbH,baxter innovations,EU/1/14/970/001,,hpra,mah_national,authorised,,stripped trailing 'gamma'
Nonacog gamma,nonacog,False,B02BD|B02BD04,B,native,Baxter Innovations GmbH,baxter innovations,EU/1/14/970/005,,hpra,mah_national,authorised,,stripped trailing 'gamma'
Nonacog gamma,nonacog,False,B02BD|B02BD04,B,native,Baxter Innovations GmbH,baxter innovations,EU/1/14/970/002,,hpra,mah_national,authorised,,stripped trailing 'gamma'
Rizatriptan benzoate,rizatriptan,False,N02CC04,N,native,Organon Pharma (Ireland) Limited,organon ireland,PA23198/027/001,,hpra,mah_national,authorised,,stripped trailing 'benzoate'
Rizatriptan benzoate,rizatriptan,False,N02CC04,N,native,Organon Pharma (Ireland) Limited,organon ireland,PA23198/027/002,,hpra,mah_national,authorised,,stripped trailing 'benzoate'
Naldemedine tosilate,naldemedine,False,A06AH05,A,native,Shionogi B.V.,shionogi b v,EU/1/18/1291/001-003,,hpra,mah_national,authorised,,stripped trailing 'tosilate'
Isotretinoin,isotretinoin,False,D10BA|D10BA01,D,native,Cheplapharm Registration GmbH,cheplapharm registration,PA25306/001/001,,hpra,mah_national,authorised,,
Isotretinoin,isotretinoin,False,D10BA|D10BA01,D,native,Cheplapharm Registration GmbH,cheplapharm registration,PA25306/001/002,,hpra,mah_national,authorised,,
Tocilizumab,tocilizumab,False,L04AC07,L,native,Roche Registration GmbH,roche registration,EU/1/08/492/007-008,,hpra,mah_national,authorised,,
Tocilizumab,tocilizumab,False,L04AC07,L,native,Roche Registration GmbH,roche registration,EU/1/08/492/009-010,,hpra,mah_national,authorised,,
Tocilizumab,tocilizumab,False,L04AC|L04AC07,L,native,Roche Registration GmbH,roche registration,EU/1/08/492/001-006,,hpra,mah_national,authorised,,
Guaifenesin,guaifenesin,False,R05CA|R05CA03,R,native,Haleon Ireland Limited,haleon ireland,PA0678/153/001,,hpra,mah_national,authorised,,
Dextromethorphan hydrobromide,dextromethorphan,False,R05DA09,R,native,Haleon Ireland Limited,haleon ireland,PA0678/155/001,,hpra,mah_national,authorised,,stripped trailing 'hydrobromide'
Guaiphenesin,guaiphenesin,False,R01BA|R01BA52,R,native,Haleon Ireland Limited,haleon ireland,PA0678/154/001,,hpra,mah_national,authorised,,
PSEUDOEPHEDRINE HYDROCHLORIDE,pseudephedrine,False,R01BA|R01BA52,R,native,Haleon Ireland Limited,haleon ireland,PA0678/154/001,,hpra,mah_national,authorised,,stripped trailing 'hydrochloride'
Ceftriaxone sodium,ceftriaxone,False,J01DD04,J,native,Roche Products (Ireland) Ltd,roche products ireland,PA2307/008/002,,hpra,mah_national,authorised,,stripped trailing 'sodium'
Lidocaine Hydrochloride Monohydrate,lidocaine,False,J01DD04,J,native,Roche Products (Ireland) Ltd,roche products ireland,PA2307/008/002,,hpra,mah_national,authorised,,stripped trailing 'monohydrate'; stripped trailing 'hydrochloride'
Ceftriaxone sodium,ceftriaxone,False,J01DD04,J,native,Roche Products (Ireland) Ltd,roche products ireland,PA2307/008/003,,hpra,mah_national,authorised,,stripped trailing 'sodium'
NETARSUDIL MESILATE,netarsudil,False,S01EE51,S,native,Santen OY,santen,EU/1/20/1502/001,,hpra,mah_national,authorised,,stripped trailing 'mesilate'
NETARSUDIL,netarsudil,False,S01EE51,S,native,Santen OY,santen,EU/1/20/1502/001,,hpra,mah_national,authorised,,
Latanoprost,latanoprost,False,S01EE51,S,native,Santen OY,santen,EU/1/20/1502/001,,hpra,mah_national,authorised,,
Valoctocogene Roxaparvovec,valoctocogene roxaparvovec,False,B02BD15,B,native,Biomarin International Limited,biomarin international,EU/1/22/1668/001,,hpra,mah_national,authorised,,
Rocuronium bromide,rocuronium,False,M03AC|M03AC09,M,native,B. Braun Melsungen AG,b braun melsungen,PA0736/029/001,,hpra,mah_national,authorised,,stripped trailing 'bromide'
Rocuronium bromide,rocuronium,False,M03AC|M03AC09,M,native,Fresenius Kabi Deutschland GmbH,fresenius kabi deutschland,PA2059/018/001,,hpra,mah_national,authorised,,stripped trailing 'bromide'
Rocuronium bromide,rocuronium,False,M03AC09,M,native,Laboratoire Aguettant,laboratoire aguettant,PA1968/015/001,,hpra,mah_national,authorised,,stripped trailing 'bromide'
Rocuronium bromide,rocuronium,False,M03AC09,M,native,AS Kalceks,kalceks,PA2165/004/001,,hpra,mah_national,authorised,,stripped trailing 'bromide'
Rocuronium bromide,rocuronium,False,M03AC09,M,native,Noridem Enterprises Limited,noridem enterprises,PA1122/022/001,,hpra,mah_national,authorised,,stripped trailing 'bromide'
Rocuronium bromide,rocuronium,False,M03AC|M03AC09,M,native,Ibigen Srl,ibigen srl,PA1862/001/001,,hpra,mah_national,authorised,,stripped trailing 'bromide'
Rocuronium bromide,rocuronium,False,M03AC09,M,native,Accord Healthcare Ireland Ltd.,accord healthcare ireland,PA2315/256/001,,hpra,mah_national,authorised,,stripped trailing 'bromide'
Denosumab,denosumab,False,M05BX04,M,native,Sandoz GmbH,sandoz,EU/1/25/1958/001,,hpra,mah_national,authorised,,
Ropinirole hydrochloride,ropinirole,False,N04BC|N04BC04,N,native,"KRKA, d.d., Novo mesto",krka d d novo mesto,PA1347/012/001,,hpra,mah_national,authorised,,stripped trailing 'hydrochloride'
Ropinirole hydrochloride,ropinirole,False,N04BC|N04BC04,N,native,"KRKA, d.d., Novo mesto",krka d d novo mesto,PA1347/012/002,,hpra,mah_national,authorised,,stripped trailing 'hydrochloride'
Ropinirole hydrochloride,ropinirole,False,N04BC|N04BC04,N,native,"KRKA, d.d., Novo mesto",krka d d novo mesto,PA1347/012/003,,hpra,mah_national,authorised,,stripped trailing 'hydrochloride'
Umeclidinium bromide,umeclidinium,False,R03BB07,R,native,GlaxoSmithKline Trading Services Limited,glaxosmithkline trading services,EU/1/17/1174/001-003,,hpra,mah_national,authorised,,stripped trailing 'bromide'
Olanzapine,olanzapine,False,N05AH|N05AH03,N,native,"Rowex Limited,",rowex,PA0711/124/004,,hpra,mah_national,authorised,,
Olanzapine,olanzapine,False,N05AH|N05AH03,N,native,"Rowex Limited,",rowex,PA0711/124/001,,hpra,mah_national,authorised,,
Olanzapine,olanzapine,False,N05AH|N05AH03,N,native,"Rowex Limited,",rowex,PA0711/124/002,,hpra,mah_national,authorised,,
Olanzapine,olanzapine,False,N05AH|N05AH03,N,native,"Rowex Limited,",rowex,PA0711/124/003,,hpra,mah_national,authorised,,
Alendronic acid,alendronic acid,False,M05BA|M05BA04,M,native,Aurobindo Pharma (Malta) Limited,aurobindo malta,PA1445/017/001,,hpra,mah_national,authorised,,
Vimseltinib,vimseltinib,False,L01EX29,L,native,Deciphera Pharmaceuticals (Netherlands) B.V.,deciphera netherlands b v,EU/1/25/1968/001,,hpra,mah_national,authorised,,
Vimseltinib,vimseltinib,False,L01EX29,L,native,Deciphera Pharmaceuticals (Netherlands) B.V.,deciphera netherlands b v,EU/1/25/1968/002,,hpra,mah_national,authorised,,
Vimseltinib,vimseltinib,False,L01EX29,L,native,Deciphera Pharmaceuticals (Netherlands) B.V.,deciphera netherlands b v,EU/1/25/1968/003,,hpra,mah_national,authorised,,
Ropivacaine Hydrochloride,ropivacaine,False,N01BB|N01BB09,N,native,Fresenius Kabi Deutschland GmbH,fresenius kabi deutschland,PA2059/021/001,,hpra,mah_national,authorised,,stripped trailing 'hydrochloride'
Ropivacaine Hydrochloride,ropivacaine,False,N01BB|N01BB09,N,native,Fresenius Kabi Deutschland GmbH,fresenius kabi deutschland,PA2059/021/002,,hpra,mah_national,authorised,,stripped trailing 'hydrochloride'
Ropivacaine hydrochloride monohydrate,ropivacaine,False,N01BB|N01BB09,N,native,BioQ Pharma B.V.,bioq b v,PA2284/001/001,,hpra,mah_national,authorised,,stripped trailing 'monohydrate'; stripped trailing 'hydrochloride'
Rosuvastatin,rosuvastatin,False,C10AA|C10AA07,C,native,"Rowex Limited,",rowex,PA0711/176/002,,hpra,mah_national,authorised,,
Rosuvastatin,rosuvastatin,False,C10AA|C10AA07,C,native,"Rowex Limited,",rowex,PA0711/176/003,,hpra,mah_national,authorised,,
Rosuvastatin,rosuvastatin,False,C10AA|C10AA07,C,native,"Rowex Limited,",rowex,PA0711/176/004,,hpra,mah_national,authorised,,
Rosuvastatin,rosuvastatin,False,C10AA|C10AA07,C,native,"Rowex Limited,",rowex,PA0711/176/001,,hpra,mah_national,authorised,,
Rosuvastatin calcium,rosuvastatin,False,C10BA06,C,native,"KRKA, d.d., Novo mesto",krka d d novo mesto,PA1347/108/001,,hpra,mah_national,authorised,,stripped trailing 'calcium'
Ezetimibe,ezetimibe,False,C10BA06,C,native,"KRKA, d.d., Novo mesto",krka d d novo mesto,PA1347/108/001,,hpra,mah_national,authorised,,
Rosuvastatin calcium,rosuvastatin,False,C10BA06,C,native,"KRKA, d.d., Novo mesto",krka d d novo mesto,PA1347/108/002,,hpra,mah_national,authorised,,stripped trailing 'calcium'
Ezetimibe,ezetimibe,False,C10BA06,C,native,"KRKA, d.d., Novo mesto",krka d d novo mesto,PA1347/108/002,,hpra,mah_national,authorised,,
Rosuvastatin calcium,rosuvastatin,False,C10BA06,C,native,"KRKA, d.d., Novo mesto",krka d d novo mesto,PA1347/108/003,,hpra,mah_national,authorised,,stripped trailing 'calcium'
Ezetimibe,ezetimibe,False,C10BA06,C,native,"KRKA, d.d., Novo mesto",krka d d novo mesto,PA1347/108/003,,hpra,mah_national,authorised,,
Rosuvastatin,rosuvastatin,False,C10AA|C10AA07,C,native,Viatris Limited,viatris,PA23266/073/002,,hpra,mah_national,authorised,,
Rosuvastatin,rosuvastatin,False,C10AA|C10AA07,C,native,Brillpharma (Ireland) Limited,brillpharma ireland,PA22749/017/002,,hpra,mah_national,authorised,,
Rosuvastatin,rosuvastatin,False,C10AA|C10AA07,C,native,Viatris Limited,viatris,PA23266/073/003,,hpra,mah_national,authorised,,
Rosuvastatin,rosuvastatin,False,C10AA|C10AA07,C,native,Brillpharma (Ireland) Limited,brillpharma ireland,PA22749/017/003,,hpra,mah_national,authorised,,
Rosuvastatin,rosuvastatin,False,C10AA|C10AA07,C,native,Viatris Limited,viatris,PA23266/073/004,,hpra,mah_national,authorised,,
Rosuvastatin,rosuvastatin,False,C10AA|C10AA07,C,native,Brillpharma (Ireland) Limited,brillpharma ireland,PA22749/017/004,,hpra,mah_national,authorised,,
Rosuvastatin,rosuvastatin,False,C10AA|C10AA07,C,native,Viatris Limited,viatris,PA23266/073/001,,hpra,mah_national,authorised,,
Rosuvastatin,rosuvastatin,False,C10AA|C10AA07,C,native,Brillpharma (Ireland) Limited,brillpharma ireland,PA22749/017/001,,hpra,mah_national,authorised,,
Rosuvastatin,rosuvastatin,False,C10AA|C10AA07,C,native,Clonmel Healthcare Ltd,clonmel healthcare,PA0126/261/002,,hpra,mah_national,authorised,,
Rosuvastatin,rosuvastatin,False,C10AA|C10AA07,C,native,Clonmel Healthcare Ltd,clonmel healthcare,PA0126/261/003,,hpra,mah_national,authorised,,
Rosuvastatin,rosuvastatin,False,C10AA|C10AA07,C,native,Clonmel Healthcare Ltd,clonmel healthcare,PA0126/261/004,,hpra,mah_national,authorised,,
Rosuvastatin,rosuvastatin,False,C10AA|C10AA07,C,native,Clonmel Healthcare Ltd,clonmel healthcare,PA0126/261/001,,hpra,mah_national,authorised,,
Rosuvastatin,rosuvastatin,False,C10AA|C10AA07,C,native,"KRKA, d.d., Novo mesto",krka d d novo mesto,PA1347/016/002,,hpra,mah_national,authorised,,
Rosuvastatin,rosuvastatin,False,C10AA|C10AA07,C,native,"KRKA, d.d., Novo mesto",krka d d novo mesto,PA1347/016/003,,hpra,mah_national,authorised,,
Rosuvastatin,rosuvastatin,False,C10AA|C10AA07,C,native,"KRKA, d.d., Novo mesto",krka d d novo mesto,PA1347/016/004,,hpra,mah_national,authorised,,
Rosuvastatin,rosuvastatin,False,C10AA|C10AA07,C,native,"KRKA, d.d., Novo mesto",krka d d novo mesto,PA1347/016/001,,hpra,mah_national,authorised,,
Rosuvastatin,rosuvastatin,False,C10AA|C10AA07,C,native,Pinewood Laboratories Limited,pinewood laboratories,PA0281/157/002,,hpra,mah_national,authorised,,
Rosuvastatin,rosuvastatin,False,C10AA|C10AA07,C,native,Pinewood Laboratories Limited,pinewood laboratories,PA0281/157/003,,hpra,mah_national,authorised,,
Rosuvastatin,rosuvastatin,False,C10AA|C10AA07,C,native,Pinewood Laboratories Limited,pinewood laboratories,PA0281/157/004,,hpra,mah_national,authorised,,
Rosuvastatin,rosuvastatin,False,C10AA|C10AA07,C,native,Pinewood Laboratories Limited,pinewood laboratories,PA0281/157/001,,hpra,mah_national,authorised,,
Rosuvastatin,rosuvastatin,False,C10AA|C10AA07,C,native,"Rowa Pharmaceuticals Limited,",rowa,PA0074/093/002,,hpra,mah_national,authorised,,
Rosuvastatin,rosuvastatin,False,C10AA|C10AA07,C,native,"Rowa Pharmaceuticals Limited,",rowa,PA0074/093/003,,hpra,mah_national,authorised,,
Rosuvastatin,rosuvastatin,False,C10AA|C10AA07,C,native,"Rowa Pharmaceuticals Limited,",rowa,PA0074/093/004,,hpra,mah_national,authorised,,
Rosuvastatin,rosuvastatin,False,C10AA|C10AA07,C,native,"Rowa Pharmaceuticals Limited,",rowa,PA0074/093/001,,hpra,mah_national,authorised,,
Rosuvastatin,rosuvastatin,False,C10AA|C10AA07,C,native,Teva B.V.,teva b v,PA1986/024/002,,hpra,mah_national,authorised,,
Rosuvastatin,rosuvastatin,False,C10AA|C10AA07,C,native,Teva B.V.,teva b v,PA1986/024/003,,hpra,mah_national,authorised,,
Rosuvastatin,rosuvastatin,False,C10AA|C10AA07,C,native,Teva B.V.,teva b v,PA1986/024/004,,hpra,mah_national,authorised,,
Rosuvastatin,rosuvastatin,False,C10AA|C10AA07,C,native,Teva B.V.,teva b v,PA1986/024/001,,hpra,mah_national,authorised,,
Rosuvastatin,rosuvastatin,False,C10AA|C10AA07,C,native,Viatris Limited,viatris,PA23266/003/002,,hpra,mah_national,authorised,,
Rosuvastatin,rosuvastatin,False,C10AA|C10AA07,C,native,Viatris Limited,viatris,PA23266/003/003,,hpra,mah_national,authorised,,
Rosuvastatin,rosuvastatin,False,C10AA|C10AA07,C,native,Viatris Limited,viatris,PA23266/003/004,,hpra,mah_national,authorised,,
Rosuvastatin,rosuvastatin,False,C10AA|C10AA07,C,native,Viatris Limited,viatris,PA23266/003/001,,hpra,mah_national,authorised,,
"Human rotavirus, live attenuated",live attenuated|rotavirus,True,J07BH|J07BH01,J,native,GlaxoSmithKline Biologicals S.A.,glaxosmithkline biologicals,EU/1/05/330/5-11,,hpra,mah_national,authorised,,dropped noise ['human']; combination of 2
"Rotavirus vaccine, live, pentavalent gi",live|pentavalent gi|rotavirus vaccine,True,J07BH|J07BH02,J,native,"Merck Sharp & Dohme BV,",merck sharp dohme,EU/1/06/348/01,,hpra,mah_national,authorised,,combination of 3
"Rotavirus vaccine, live, pentavalent g2",live|pentavalent g2|rotavirus vaccine,True,J07BH|J07BH02,J,native,"Merck Sharp & Dohme BV,",merck sharp dohme,EU/1/06/348/01,,hpra,mah_national,authorised,,combination of 3
"Rotavirus vaccine, live, pentavalent g3",live|pentavalent g3|rotavirus vaccine,True,J07BH|J07BH02,J,native,"Merck Sharp & Dohme BV,",merck sharp dohme,EU/1/06/348/01,,hpra,mah_national,authorised,,combination of 3
"Rotavirus vaccine, live, pentavalent g4",live|pentavalent g4|rotavirus vaccine,True,J07BH|J07BH02,J,native,"Merck Sharp & Dohme BV,",merck sharp dohme,EU/1/06/348/01,,hpra,mah_national,authorised,,combination of 3
"Rotavirus vaccine, live, pentavalent p1",live|pentavalent p1|rotavirus vaccine,True,J07BH|J07BH02,J,native,"Merck Sharp & Dohme BV,",merck sharp dohme,EU/1/06/348/01,,hpra,mah_national,authorised,,combination of 3
Edoxaban tosilate,edoxaban,False,B01AF|B01AF03,B,native,Berlin-Chemie AG,berlin chemie,EU/1/16/1152/001-002,,hpra,mah_national,authorised,,stripped trailing 'tosilate'
Edoxaban tosilate,edoxaban,False,B01AF|B01AF03,B,native,Berlin-Chemie AG,berlin chemie,EU/1/16/1152/003-015,,hpra,mah_national,authorised,,stripped trailing 'tosilate'
Edoxaban tosilate,edoxaban,False,B01AF|B01AF03,B,native,Berlin-Chemie AG,berlin chemie,EU/1/16/1152/016-028,,hpra,mah_national,authorised,,stripped trailing 'tosilate'
Menthol,menthol,False,,,,"Rowa Pharmaceuticals Limited,",rowa,PA0074/008/001,,hpra,mah_national,authorised,,
Menthone,menthone,False,,,,"Rowa Pharmaceuticals Limited,",rowa,PA0074/008/001,,hpra,mah_national,authorised,,
Alpha pinene,alpha pinene,False,,,,"Rowa Pharmaceuticals Limited,",rowa,PA0074/008/001,,hpra,mah_national,authorised,,
Borneol,borneol,False,,,,"Rowa Pharmaceuticals Limited,",rowa,PA0074/008/001,,hpra,mah_national,authorised,,
Cineole,cineole,False,,,,"Rowa Pharmaceuticals Limited,",rowa,PA0074/008/001,,hpra,mah_national,authorised,,
Camphene,camphene,False,,,,"Rowa Pharmaceuticals Limited,",rowa,PA0074/008/001,,hpra,mah_national,authorised,,
Beta pinene,beta pinene,False,,,,"Rowa Pharmaceuticals Limited,",rowa,PA0074/008/001,,hpra,mah_national,authorised,,
Alpha pinene,alpha pinene,False,,,,"Rowa Pharmaceuticals Limited,",rowa,PA0074/008/002,,hpra,mah_national,authorised,,
Borneol,borneol,False,,,,"Rowa Pharmaceuticals Limited,",rowa,PA0074/008/002,,hpra,mah_national,authorised,,
Menthol,menthol,False,,,,"Rowa Pharmaceuticals Limited,",rowa,PA0074/008/002,,hpra,mah_national,authorised,,
Beta pinene,beta pinene,False,,,,"Rowa Pharmaceuticals Limited,",rowa,PA0074/008/002,,hpra,mah_national,authorised,,
Menthone,menthone,False,,,,"Rowa Pharmaceuticals Limited,",rowa,PA0074/008/002,,hpra,mah_national,authorised,,
Camphene,camphene,False,,,,"Rowa Pharmaceuticals Limited,",rowa,PA0074/008/002,,hpra,mah_national,authorised,,
Cineole,cineole,False,,,,"Rowa Pharmaceuticals Limited,",rowa,PA0074/008/002,,hpra,mah_national,authorised,,
Paracetamol,paracetamol,False,N02BE|N02BE01,N,native,"Rowa Pharmaceuticals Limited,",rowa,PA0074/065/001,,hpra,mah_national,authorised,,
Paracetamol,paracetamol,False,N02BE|N02BE01,N,native,"Rowa Pharmaceuticals Limited,",rowa,PA0074/065/002,,hpra,mah_national,authorised,,
Calcium carbonate,calcium carbonate,False,,,,Rowa Pharmaceuticals Limited,rowa,PA0074/046/001,,hpra,mah_national,authorised,,salt-strip skipped (electrolyte): calcium carbonate
Bismuth subgallate,bismuth subgallate,False,C05AX|C05AX04,C,native,Rowa Pharmaceuticals Limited,rowa,PA0074/016/001,,hpra,mah_national,authorised,,
Zinc oxide,zinc oxide,False,C05AX|C05AX04,C,native,Rowa Pharmaceuticals Limited,rowa,PA0074/016/001,,hpra,mah_national,authorised,,
